,5
3425,943.5339342
3426,962.3391266
3427,981.7832577
3428,953.9292965
3429,944.753846
3430,965.1800709
3431,972.3975382
3432,990.8122005
3433,1006.138227
3434,983.4777737
3435,988.8611945
3436,975.7958775
3437,982.2385496
3438,1007.060188
3439,1028.981078
3440,1017.186626
3441,1014.876654
3442,977.523674
3443,1003.732084
3444,1001.354189
3445,1024.06464
3446,1019.249935
3447,1010.263827
3448,1023.672262
3449,1022.407104
3450,1016.568937
3451,1020.201067
3452,1049.331659
3453,1044.27541
3454,1034.051199
3455,1034.466957
3456,1050.951216
3457,1062.395368
3458,1073.637651
3459,1089.457266
3460,1068.062908
3461,1053.102024
3462,1058.488871
3463,1070.307459
3464,1051.733887
3465,1075.992472
3466,1108.461037
3467,1103.931891
3468,1070.609221
3469,1068.035396
3470,1065.717332
3471,1066.280913
3472,1077.048532
3473,1084.662536
3474,1089.473865
3475,1064.378055
3476,1059.148712
3477,1042.256836
3478,1019.901722
3479,1010.053771
3480,982.040741
3481,969.1516837
3482,928.5460005
3483,918.9556352
3484,880.1874189
3485,869.5766051
3486,827.897624
3487,813.6261871
3488,775.3596001
3489,761.8726237
3490,716.2050505
3491,706.392488
3492,663.5728021
3493,648.8853281
3494,605.145412
3495,591.1446852
3496,544.8674378
3497,529.4847223
3498,479.7363839
3499,462.7549186
3500,416.2079515
3501,401.2492796
3502,353.3946333
3503,338.3529211
3504,290.5912189
3505,275.0320493
3506,230.4182594
3507,216.8695657
3508,173.9724805
3509,160.8840659
3510,122.3765967
3511,111.4460747
3512,79.9438535
3513,70.95890098
3514,48.12061709
3515,42.70332201
3516,29.26952326
3517,26.35236354
3518,18.97761442
3519,16.91624117
3520,10.11450233
3521,7.884470732
3522,4.418234404
3523,13.50100733
3524,16.35449816
3525,24.72296576
3526,27.22142356
3527,36.3627713
3528,40.29400886
3529,56.63209844
3530,63.55355463
3531,89.7750175
3532,99.86470035
3533,135.8875165
3534,147.9792067
3535,190.3861282
3536,204.550919
3537,252.5533581
3538,266.9175018
3539,317.0767798
3540,333.2234048
3541,384.6314173
3542,399.794486
3543,454.9839935
3544,471.0128729
3545,520.7203603
3546,537.2789186
3547,589.7161016
3548,604.6924979
3549,654.6074581
3550,669.1721953
3551,717.189023
3552,732.1181812
3553,778.9161091
3554,789.327341
3555,791.3367481
3556,800.4148234
3557,776.5007696
3558,805.5787531
3559,819.0129566
3560,829.1157349
3561,817.9048796
3562,818.5696291
3563,821.1018276
3564,807.2318819
3565,831.6622114
3566,843.2392285
3567,829.7278843
3568,830.9139117
3569,827.1236048
3570,830.2956109
3571,862.1456728
3572,858.4201935
3573,828.1746006
3574,837.3517693
3575,860.2253189
3576,859.2491269
3577,885.0377636
3578,900.9496331
3579,884.4534874
3580,878.094739
3581,882.9751816
3582,837.990016
3583,832.1296444
3584,847.785975
3585,847.7960167
3586,845.6312279
3587,845.8388596
3588,849.0533831
3589,849.5761909
3590,848.343624
3591,852.612751
3592,853.4497864
3593,854.0443764
3594,855.9899772
3595,915.1033707
3596,897.1489205
3597,861.5786209
3598,870.4332671
3599,940.7351818
3600,945.2044252
3601,943.4306335
3602,942.296723
3603,941.9457512
3604,941.358067
3605,949.861269
3606,946.9250613
3607,948.3573723
3608,967.8870486
3609,961.621912
3610,943.3002454
3611,928.6443844
3612,946.6297249
3613,943.3419781
3614,983.0297058
3615,1018.629564
3616,995.8308049
3617,980.1091747
3618,984.8987386
3619,990.5016327
3620,993.277214
3621,1016.299707
3622,1031.73352
3623,1005.898674
3624,991.7902756
3625,994.7134037
3626,992.0253675
3627,993.160862
3628,1008.439699
3629,1026.085565
3630,1021.280231
3631,1011.764599
3632,1017.125605
3633,1005.152945
3634,1002.074478
3635,1011.188995
3636,1024.733249
3637,1023.620986
3638,1010.300045
3639,988.0297585
3640,976.2548052
3641,936.2490396
3642,923.6364898
3643,887.8894062
3644,881.0477392
3645,845.4974184
3646,833.3752238
3647,787.5955
3648,766.9762268
3649,735.3495808
3650,716.7287495
3651,661.277658
3652,659.6397558
3653,617.552702
3654,599.0678258
3655,547.5318217
3656,532.4866376
3657,481.9383364
3658,465.635164
3659,416.0128984
3660,401.8787241
3661,355.7457242
3662,339.9138906
3663,292.8944936
3664,277.3544343
3665,230.1362176
3666,215.914479
3667,173.5413318
3668,161.0512718
3669,123.9883199
3670,113.3085256
3671,82.38663238
3672,74.20269824
3673,53.11067462
3674,48.95763024
3675,39.84319487
3676,34.41878752
3677,20.84243681
3678,18.4192354
3679,11.33485366
3680,9.04818359
3681,5.132571644
3682,15.0366031
3683,18.31248124
3684,27.20920289
3685,29.7137894
3686,39.31497949
3687,43.66103398
3688,60.39968932
3689,67.28683816
3690,93.44006574
3691,102.4275056
3692,139.0914907
3693,151.2813568
3694,192.2117143
3695,208.3780704
3696,256.364289
3697,271.2415518
3698,320.2172189
3699,336.0487526
3700,383.4425378
3701,403.8526922
3702,459.6993389
3703,475.8637452
3704,527.6854534
3705,544.0504854
3706,596.9608898
3707,611.3116865
3708,661.7713747
3709,676.3415421
3710,722.9850893
3711,724.3957418
3712,779.5654755
3713,788.9354362
3714,795.7498169
3715,781.5663259
3716,789.7297974
3717,797.751945
3718,802.6200142
3719,824.3004029
3720,784.3104124
3721,795.7193622
3722,785.2592411
3723,815.0470503
3724,834.3182478
3725,850.933869
3726,841.0817957
3727,850.9333031
3728,848.965045
3729,848.5075103
3730,856.4615326
3731,879.4388964
3732,841.5620728
3733,843.678475
3734,856.9304714
3735,869.5859117
3736,903.8433609
3737,905.1551533
3738,862.1957607
3739,882.9465958
3740,854.7674923
3741,865.9388278
3742,905.4170227
3743,923.5173851
3744,891.2786655
3745,883.9976003
3746,917.8069763
3747,905.2278771
3748,915.5644894
3749,932.2967576
3750,960.6520519
3751,945.0719987
3752,956.8898258
3753,954.9796776
3754,938.1775551
3755,954.4516304
3756,949.7317524
3757,944.0773809
3758,933.145607
3759,963.5140377
3760,944.0364151
3761,968.1611889
3762,961.0013161
3763,985.4238795
3764,1038.487167
3765,983.0557862
3766,975.806488
3767,980.0671689
3768,991.9613075
3769,987.550848
3770,983.9821911
3771,974.139596
3772,992.4674339
3773,980.0842707
3774,997.3747482
3775,1031.278714
3776,1009.153008
3777,1008.977895
3778,1025.472363
3779,1018.764298
3780,1027.604715
3781,1034.840603
3782,1094.752081
3783,1044.997814
3784,1040.720598
3785,1036.850275
3786,1049.808144
3787,1036.648844
3788,1073.332775
3789,1074.597635
3790,1070.416847
3791,1035.166686
3792,1027.583594
3793,1027.587721
3794,1031.027431
3795,1035.833119
3796,1044.936037
3797,1031.731611
3798,998.1870098
3799,985.2555403
3800,949.8472824
3801,938.0640489
3802,899.8546152
3803,885.2305736
3804,848.7154865
3805,835.5906644
3806,718.3702917
3807,650.525263
3808,589.0341725
3809,643.5359801
3810,543.4608088
3811,625.8522427
3812,628.0478559
3813,611.7858458
3814,562.7393417
3815,546.974972
3816,491.5661812
3817,467.3028692
3818,425.2572556
3819,410.907696
3820,359.5720859
3821,342.8934655
3822,299.3026414
3823,287.3676341
3824,242.0762706
3825,227.1620028
3826,178.8790455
3827,165.1039334
3828,122.8424925
3829,111.5336607
3830,81.47883427
3831,72.39846118
3832,48.33055371
3833,42.76358095
3834,29.05137479
3835,25.96676692
3836,18.13877803
3837,16.05097759
3838,9.196177356
3839,7.006783937
3840,3.443780111
3841,13.34751556
3842,16.15687148
3843,25.23366676
3844,27.8144594
3845,37.20916551
3846,41.42912536
3847,58.3196162
3848,66.65847783
3849,93.19310355
3850,102.7753386
3851,138.5990686
3852,121.6735985
3853,191.075192
3854,204.5482648
3855,254.6161842
3856,269.3779152
3857,319.9701848
3858,336.1088811
3859,387.0994654
3860,402.826575
3861,458.1457367
3862,470.4415461
3863,525.1559839
3864,550.3409174
3865,603.6710768
3866,620.1382762
3867,670.548975
3868,681.8681154
3869,740.7201748
3870,741.5342738
3871,764.5177574
3872,786.9704062
3873,795.1362705
3874,774.3560407
3875,761.4366493
3876,780.4743955
3877,830.7074909
3878,838.0041914
3879,805.2532196
3880,795.6157444
3881,767.1544142
3882,792.0995641
3883,833.3775272
3884,772.1060402
3885,769.8319979
3886,764.6388055
3887,868.8795128
3888,872.2281885
3889,866.3081694
3890,872.2467138
3891,861.5112305
3892,856.752894
3893,867.8977833
3894,871.3492925
3895,899.8229237
3896,909.8665324
3897,897.4947453
3898,902.5130898
3899,897.0499268
3900,875.6220723
3901,854.5200691
3902,856.1105104
3903,863.528223
3904,858.2128385
3905,855.4173965
3906,858.1256744
3907,971.0124817
3908,984.9417966
3909,964.8460979
3910,959.9411577
3911,977.224102
3912,973.4521679
3913,990.7619534
3914,1013.595299
3915,958.1926804
3916,971.6295032
3917,1006.254091
3918,1003.995556
3919,1005.216286
3920,1037.568131
3921,1013.098562
3922,1020.84619
3923,1036.418629
3924,1040.563525
3925,1048.765646
3926,1059.340111
3927,1091.146088
3928,1075.630371
3929,1057.6504
3930,1063.412287
3931,1073.018476
3932,1081.171898
3933,1080.946339
3934,1117.176917
3935,1076.284998
3936,1052.258256
3937,1106.397982
3938,1070.3588
3939,1056.538918
3940,1095.45097
3941,1118.28928
3942,1100.070096
3943,1089.55772
3944,1082.020214
3945,1108.91494
3946,1102.672448
3947,1093.835755
3948,1136.047311
3949,1118.886
3950,1051.179279
3951,1003.950808
3952,1064.398326
3953,1052.539821
3954,1062.436262
3955,1029.366978
3956,1021.171288
3957,984.4025421
3958,979.9131057
3959,952.561141
3960,937.3252371
3961,899.1976337
3962,886.7231074
3963,826.8917274
3964,827.8681644
3965,787.9849644
3966,776.1437122
3967,735.5307522
3968,724.5077074
3969,680.420588
3970,665.3308855
3971,618.6413298
3972,603.5119654
3973,554.317296
3974,539.3200494
3975,490.4200687
3976,475.1594868
3977,424.4159374
3978,409.9123682
3979,360.491869
3980,344.1626428
3981,294.7436872
3982,280.0483965
3983,233.4523234
3984,219.2300679
3985,176.0999213
3986,163.1320891
3987,123.8115265
3988,113.6057484
3989,81.68787694
3990,72.81176742
3991,49.58930063
3992,44.07075134
3993,30.40307656
3994,27.25490077
3995,19.45071483
3996,17.26284868
3997,10.02720034
3998,7.713656823
3999,1.419662868
4000,12.46861476
4001,15.12778246
4002,25.4063762
4003,28.27452113
4004,38.32955018
4005,42.38087879
4006,59.04497898
4007,65.51007559
4008,90.8353579
4009,100.4156282
4010,134.1703763
4011,146.706472
4012,187.4520338
4013,201.1790142
4014,248.0224643
4015,262.3216939
4016,309.632762
4017,326.8879734
4018,376.8055243
4019,391.7857249
4020,446.8672972
4021,462.7614516
4022,511.9165783
4023,527.6505748
4024,581.5604458
4025,596.3351415
4026,638.886342
4027,661.4566448
4028,711.3061066
4029,725.0594125
4030,771.7960739
4031,784.1919548
4032,825.5145864
4033,838.7698826
4034,880.8781643
4035,862.8714815
4036,843.769084
4037,833.6111411
4038,854.0156555
4039,859.3519092
4040,894.9813986
4041,891.8330905
4042,905.2866268
4043,907.7642696
4044,884.8415537
4045,905.7256179
4046,918.3910036
4047,928.8316053
4048,954.9361277
4049,937.5376534
4050,919.6780052
4051,936.8370026
4052,947.6764717
4053,962.8442368
4054,982.6604328
4055,985.1199314
4056,983.665041
4057,972.0215318
4058,970.7853527
4059,976.723185
4060,980.6101284
4061,1001.737275
4062,1026.402473
4063,1027.615782
4064,985.3785877
4065,987.4560754
4066,1002.644497
4067,1011.873054
4068,1023.958067
4069,1042.709345
4070,1078.758877
4071,1090.516991
4072,1111.685406
4073,1100.891682
4074,1035.985294
4075,1044.519145
4076,1050.441017
4077,1048.077883
4078,1064.337521
4079,1082.960561
4080,1129.336329
4081,1136.621938
4082,1128.773518
4083,1132.519879
4084,1144.773968
4085,1117.930618
4086,1116.924196
4087,1109.666676
4088,1096.277802
4089,1113.437151
4090,1086.847298
4091,1086.494968
4092,1074.9667
4093,1094.276712
4094,1091.224623
4095,1108.61813
4096,1177.654724
4097,1176.388201
4098,1152.186478
4099,1149.304346
4100,1172.247772
4101,1164.842918
4102,1154.941772
4103,1157.543668
4104,1144.43421
4105,1147.295494
4106,1154.00563
4107,1157.778142
4108,1154.469004
4109,1136.548299
4110,1107.132745
4111,1101.9754
4112,1074.743076
4113,1065.239549
4114,1032.81463
4115,1021.250775
4116,987.2343092
4117,976.9135705
4118,942.3103619
4119,928.5708927
4120,886.9106007
4121,876.9261851
4122,839.1351194
4123,827.2811412
4124,786.7658291
4125,775.6036797
4126,729.979044
4127,714.4703539
4128,670.2846794
4129,657.7838833
4130,612.1297007
4131,596.5291303
4132,550.3408823
4133,534.4760285
4134,483.0992327
4135,467.8524308
4136,418.1404305
4137,404.3127074
4138,356.5208807
4139,339.9065728
4140,291.5328107
4141,277.126563
4142,231.8317313
4143,217.9096327
4144,175.8301601
4145,163.4028934
4146,126.0691848
4147,115.2639689
4148,84.14297688
4149,75.82593394
4150,52.56043458
4151,47.32788321
4152,33.17920148
4153,29.83659349
4154,21.20367643
4155,18.70224509
4156,10.76503838
4157,8.28567175
4158,0.585618258
4159,11.57084285
4160,13.89429171
4161,23.82707661
4162,26.55924426
4163,36.03312123
4164,40.07333777
4165,55.83753437
4166,62.04406092
4167,86.23573112
4168,95.2965636
4169,127.384405
4170,140.1696494
4171,179.8990333
4172,193.1149592
4173,239.6374745
4174,254.159787
4175,305.0300045
4176,320.084782
4177,370.7573528
4178,386.4658269
4179,435.6761522
4180,455.3494198
4181,505.341856
4182,521.2660895
4183,574.1768508
4184,589.4176832
4185,637.4402447
4186,652.8752225
4187,701.0239983
4188,714.7552615
4189,760.5219593
4190,774.6521385
4191,816.7085552
4192,827.1525521
4193,870.6927166
4194,882.5961986
4195,906.3003044
4196,912.5205736
4197,929.0567408
4198,933.5008573
4199,939.5262585
4200,943.6105862
4201,958.7367859
4202,963.1782868
4203,948.3737793
4204,942.2361652
4205,952.2753601
4206,958.6105504
4207,911.8868608
4208,907.7247719
4209,952.2871799
4210,977.1481301
4211,988.3598804
4212,990.7063424
4213,990.388567
4214,991.2154881
4215,981.2084522
4216,982.7879633
4217,972.7966461
4218,975.4787667
4219,980.7759018
4220,986.4712427
4221,996.024374
4222,1026.387732
4223,1054.570255
4224,1068.688893
4225,1057.03299
4226,1044.786197
4227,1075.397333
4228,1042.091925
4229,1079.784485
4230,1092.171531
4231,1123.794716
4232,1102.953169
4233,1066.88834
4234,1057.676264
4235,1064.937883
4236,1063.881691
4237,1095.721207
4238,1109.931205
4239,1120.624353
4240,1105.579491
4241,1090.625668
4242,1099.210841
4243,1091.890079
4244,1091.841539
4245,1125.668592
4246,1140.825831
4247,1143.538933
4248,1141.575574
4249,1164.087946
4250,1157.811441
4251,1131.184948
4252,1133.914617
4253,1123.320299
4254,1117.083276
4255,1168.870216
4256,1175.444367
4257,1190.623772
4258,1185.854657
4259,1168.805408
4260,1176.990761
4261,1119.381456
4262,1123.629429
4263,1127.768816
4264,1124.552815
4265,1141.455412
4266,1154.83361
4267,1146.616341
4268,1140.373935
4269,1105.710949
4270,1101.491339
4271,1074.531888
4272,1061.693412
4273,1031.973783
4274,1020.764705
4275,981.8094749
4276,970.1474129
4277,935.1053209
4278,921.0960343
4279,885.9397783
4280,873.8774111
4281,837.0199347
4282,824.7749254
4283,782.9385767
4284,770.1880736
4285,725.4085388
4286,711.4872327
4287,668.3083816
4288,652.1171503
4289,607.5720568
4290,593.5884045
4291,548.3444929
4292,533.0641029
4293,481.3525691
4294,467.1842238
4295,416.6139746
4296,401.1577184
4297,353.9535995
4298,339.3792436
4299,292.2756531
4300,276.9521716
4301,230.959347
4302,216.667685
4303,174.039757
4304,162.2603415
4305,125.4284296
4306,114.6456786
4307,83.65758115
4308,75.17609508
4309,52.26058149
4310,46.72364818
4311,32.49229896
4312,28.95809074
4313,19.71298075
4314,17.20645193
4315,9.520205803
4316,7.140034644
4317,11.76612799
4318,15.24132209
4319,28.5060423
4320,32.35287341
4321,45.72767425
4322,50.35749782
4323,67.31214964
4324,73.24785106
4325,95.24457657
4326,103.0586549
4327,130.8659923
4328,140.287069
4329,173.9726999
4330,185.3513341
4331,223.4192779
4332,236.6403286
4333,278.2378089
4334,291.5353663
4335,337.3389816
4336,350.7411406
4337,394.9695797
4338,409.6765823
4339,456.9054699
4340,471.968562
4341,511.4784169
4342,535.0918924
4343,577.4132056
4344,591.6700663
4345,635.3649912
4346,650.8893993
4347,684.8248272
4348,705.0329171
4349,744.7301493
4350,758.0732243
4351,799.4007378
4352,810.1653104
4353,852.1880255
4354,864.4602502
4355,904.1352758
4356,913.0553013
4357,946.9965963
4358,957.6797228
4359,994.7119884
4360,983.0510181
4361,1015.610165
4362,1017.803265
4363,1032.093292
4364,1034.593598
4365,1020.207431
4366,1014.157459
4367,1024.673823
4368,1027.774142
4369,1044.792653
4370,1047.417307
4371,1087.98859
4372,1017.401835
4373,975.0739651
4374,966.3433275
4375,960.9394951
4376,939.0698956
4377,948.8302212
4378,951.8502686
4379,950.7902145
4380,952.5050671
4381,1020.219498
4382,1149.403154
4383,1044.747372
4384,1100.005017
4385,1145.267742
4386,1120.264788
4387,561.1091032
4388,670.07307
4389,1187.503428
4390,1113.245295
4391,1041.605995
4392,1028.279181
4393,1149.463915
4394,1161.118029
4395,1056.946514
4396,804.2824821
4397,1081.171274
4398,1012.517694
4399,1212.921778
4400,1069.263299
4401,1151.170158
4402,789.8893102
4403,1134.913303
4404,1157.946631
4405,1212.568319
4406,1162.209863
4407,907.136116
4408,811.1237473
4409,1184.798666
4410,1199.518951
4411,1170.620686
4412,1109.570151
4413,704.414917
4414,874.5094349
4415,1013.738945
4416,767.5125182
4417,514.558207
4418,549.0899784
4419,699.7834702
4420,727.5231039
4421,566.1163011
4422,549.0510981
4423,556.041564
4424,539.3012819
4425,863.9633932
4426,994.9156621
4427,827.9674997
4428,667.4751125
4429,481.7662182
4430,512.2417242
4431,585.793632
4432,526.9621078
4433,539.0116129
4434,508.5778517
4435,483.0433483
4436,479.6403059
4437,330.6933765
4438,288.8926186
4439,215.2105064
4440,205.2263349
4441,181.117579
4442,180.6247613
4443,174.8537676
4444,185.6450341
4445,228.9209008
4446,234.2033673
4447,228.0468185
4448,222.6205318
4449,201.7521393
4450,194.8272053
4451,181.2084346
4452,179.4885779
4453,170.7754018
4454,166.5560211
4455,157.8612509
4456,157.5511893
4457,149.3848296
4458,142.3023228
4459,108.4012778
4460,100.3863989
4461,80.28253615
4462,75.37796689
4463,65.94799465
4464,63.76470666
4465,56.44756991
4466,51.95852799
4467,29.82157391
4468,23.41444116
4469,11.09522889
4470,8.355328683
4471,10.3389124
4472,12.04622223
4473,22.09159586
4474,28.48419157
4475,50.9657709
4476,57.41295631
4477,76.5210911
4478,83.11978231
4479,101.5770693
4480,106.3700414
4481,123.600801
4482,130.1240286
4483,155.9374961
4484,163.2713606
4485,173.3004155
4486,171.5171824
4487,177.7718065
4488,183.5162568
4489,211.4778614
4490,226.4026489
4491,276.8928628
4492,290.0376834
4493,328.8484712
4494,354.6253774
4495,400.729785
4496,397.108551
4497,437.2902656
4498,455.0404829
4499,504.3899803
4500,493.3031922
4501,433.637516
4502,430.959504
4503,449.3635182
4504,456.6287925
4505,475.5067058
4506,496.9250959
4507,524.3791089
4508,557.5735504
4509,648.841485
4510,647.9030495
4511,685.8397388
4512,657.6147196
4513,488.1232839
4514,462.8577689
4515,394.4357815
4516,383.9107421
4517,354.9810357
4518,355.012168
4519,392.824791
4520,399.5611297
4521,384.3341107
4522,376.5008913
4523,358.8868966
4524,365.3227463
4525,392.4560838
4526,380.6611252
4527,321.5092568
4528,306.8483524
4529,278.9226952
4530,265.478306
4531,300.3500662
4532,330.9828488
4533,421.2936735
4534,445.3638839
4535,492.8013616
4536,464.5488801
4537,441.632781
4538,464.7769106
4539,595.1596303
4540,641.0715574
4541,804.0207195
4542,828.5779985
4543,992.034565
4544,991.5153075
4545,1063.171322
4546,1004.70188
4547,900.4325333
4548,952.7810062
4549,1043.063978
4550,1039.99809
4551,1040.492741
4552,1062.441657
4553,958.5196257
4554,897.7758943
4555,364.5613632
4556,321.1598205
4557,489.2956381
4558,595.6503179
4559,700.0968132
4560,709.4112786
4561,883.5331869
4562,933.9823075
4563,967.7987537
4564,983.8219525
4565,861.2995052
4566,929.5211891
4567,884.9903355
4568,1010.799556
4569,987.8358974
4570,876.2001635
4571,658.8591681
4572,656.7009458
4573,726.0712461
4574,714.8106221
4575,772.7312136
4576,787.3676706
4577,743.9787445
4578,795.7448615
4579,721.7842321
4580,745.3842448
4581,1043.320828
4582,1011.361461
4583,869.7650557
4584,918.1766907
4585,878.9199314
4586,947.4357082
4587,904.6705379
4588,1006.045147
4589,1071.196728
4590,1124.378338
4591,669.0472898
4592,535.9155323
4593,501.7779102
4594,514.0117389
4595,472.6846437
4596,462.0221861
4597,473.4349194
4598,492.6671872
4599,403.0421219
4600,399.9364825
4601,368.8955879
4602,387.8647981
4603,424.9682217
4604,444.0170437
4605,302.9515252
4606,274.0490387
4607,216.7925096
4608,213.4073813
4609,172.1546519
4610,163.5988854
4611,154.4780788
4612,153.3931621
4613,156.0629555
4614,159.8986565
4615,131.3795393
4616,119.6805706
4617,101.1087404
4618,95.91426544
4619,75.44605196
4620,67.14638357
4621,26.65509105
4622,21.05742466
4623,8.40402329
4624,5.576882483
4625,11.85331459
4626,15.82398072
4627,29.62208897
4628,30.61546551
4629,40.88454437
4630,45.92251057
4631,59.3106178
4632,65.46085254
4633,86.12522024
4634,93.20037402
4635,120.4373517
4636,123.0797873
4637,131.5165738
4638,138.8091098
4639,158.1992791
4640,157.5422879
4641,164.0521264
4642,166.2183391
4643,132.4314719
4644,128.639635
4645,153.9362466
4646,163.6925688
4647,172.2633476
4648,187.9618252
4649,171.6190877
4650,180.1495693
4651,182.2987669
4652,191.7084974
4653,240.1538386
4654,250.5471268
4655,277.199213
4656,289.0256617
4657,330.0629268
4658,344.9557062
4659,397.1777205
4660,404.5966459
4661,398.6311159
4662,417.0181412
4663,750.7506905
4664,666.6878142
4665,662.8091335
4666,599.8747628
4667,542.0636439
4668,596.4443598
4669,889.8651528
4670,835.5820936
4671,884.155488
4672,945.3022407
4673,874.0961189
4674,896.3539616
4675,872.4543228
4676,922.8398509
4677,950.6729469
4678,953.8252836
4679,994.0803699
4680,1007.326217
4681,994.2059345
4682,1030.215988
4683,1022.144226
4684,961.1054388
4685,830.2275295
4686,986.8872174
4687,1014.68351
4688,1045.413303
4689,728.3905063
4690,874.855109
4691,833.1858339
4692,898.5311506
4693,1011.204147
4694,1023.751183
4695,815.17208
4696,756.6568239
4697,969.8642921
4698,961.738084
4699,741.1387844
4700,708.2828578
4701,988.030901
4702,1049.902162
4703,1088.416828
4704,899.5514361
4705,1043.752998
4706,718.3367682
4707,931.7499657
4708,849.3702202
4709,548.6764226
4710,561.1680919
4711,567.6622267
4712,537.4291049
4713,470.230679
4714,467.1421144
4715,525.0055084
4716,566.5852129
4717,757.2731171
4718,790.4580284
4719,679.1334896
4720,759.181382
4721,1023.448406
4722,1010.708856
4723,935.0103321
4724,984.939463
4725,1104.771339
4726,1010.557761
4727,904.6677036
4728,801.3227724
4729,983.380764
4730,1002.418654
4731,523.6115313
4732,489.6740939
4733,453.8794107
4734,369.0296667
4735,106.2430412
4736,83.6239884
4737,87.09773827
4738,91.34320247
4739,109.6796849
4740,125.6854888
4741,168.7632165
4742,216.2556116
4743,385.6693664
4744,403.4045222
4745,375.0130844
4746,366.4010958
4747,340.7075891
4748,342.0797336
4749,340.785624
4750,326.8602553
4751,346.2109118
4752,345.3439228
4753,341.7271075
4754,319.8825588
4755,257.6417527
4756,233.9846287
4757,227.9489379
4758,214.6808322
4759,171.2559273
4760,164.1346736
4761,152.9671174
4762,145.961199
4763,118.2863479
4764,107.8019072
4765,89.14337254
4766,84.68783313
4767,78.78136647
4768,87.43534823
4769,88.64771318
4770,79.62025572
4771,51.5857324
4772,44.73589741
4773,42.2583158
4774,31.6904796
4775,16.52979961
4776,14.23600138
4777,6.422085401
4778,3.809758342
4779,2.235509859
4780,16.22657254
4781,25.83639517
4782,44.54968023
4783,50.56972539
4784,72.03582752
4785,80.29448063
4786,111.6293631
4787,129.4053449
4788,177.4788666
4789,195.0563132
4790,227.3419042
4791,252.4747414
4792,250.158462
4793,272.6405154
4794,344.3066893
4795,348.614796
4796,435.3398681
4797,428.8170111
4798,464.0997977
4799,478.8458942
4800,338.5300245
4801,367.7457477
4802,427.2653103
4803,480.0787926
4804,795.7326674
4805,646.7069782
4806,561.6144094
4807,524.6130464
4808,324.4132404
4809,321.2048689
4810,279.7156241
4811,316.2225621
4812,374.0618715
4813,391.9694465
4814,345.2912202
4815,365.7859186
4816,488.4825611
4817,503.6125182
4818,609.3444672
4819,606.5492712
4820,630.9766121
4821,660.7681664
4822,607.0606117
4823,681.5577355
4824,615.0280933
4825,581.1333982
4826,757.0814133
4827,846.1493789
4828,807.4573698
4829,787.8476876
4830,862.7568188
4831,802.5010686
4832,677.0460596
4833,682.5084785
4834,777.813509
4835,909.8955287
4836,895.3628531
4837,943.3602182
4838,910.0442152
4839,947.8561555
4840,809.5744658
4841,893.3525796
4842,862.9582367
4843,915.3935818
4844,849.4009228
4845,782.3703921
4846,1029.851633
4847,968.5220772
4848,1029.982643
4849,1054.888986
4850,951.2811298
4851,1030.45062
4852,1049.621434
4853,1092.416072
4854,1040.70739
4855,1053.487544
4856,1108.595362
4857,1042.787541
4858,1127.099297
4859,1089.98493
4860,1110.345556
4861,1103.221648
4862,1116.628565
4863,1067.95982
4864,905.1810207
4865,1021.745129
4866,1039.917786
4867,893.5375294
4868,1181.241484
4869,1120.649363
4870,1116.259634
4871,1101.262459
4872,1126.238419
4873,1124.644543
4874,1114.083855
4875,1119.480532
4876,1122.671883
4877,1120.127388
4878,1110.402847
4879,1110.548348
4880,1081.253094
4881,1104.608727
4882,1123.485172
4883,1112.816692
4884,1117.914061
4885,1110.453442
4886,1102.722752
4887,1109.463111
4888,1066.266092
4889,1061.300836
4890,1058.721888
4891,1047.855873
4892,1045.633566
4893,1035.9933
4894,1002.320202
4895,991.4978616
4896,958.5389595
4897,949.2830312
4898,907.6473484
4899,898.5516784
4900,860.650032
4901,844.6403641
4902,795.6477079
4903,779.3794049
4904,737.1384344
4905,725.9290393
4906,682.7898388
4907,670.6009144
4908,627.7816796
4909,612.6922543
4910,568.353694
4911,551.5906345
4912,501.4397631
4913,489.0402862
4914,439.8688583
4915,425.5465138
4916,378.7680979
4917,365.7649133
4918,318.7226617
4919,304.7648237
4920,262.6025977
4921,248.1782529
4922,205.1080494
4923,194.5052854
4924,160.9663451
4925,150.9922713
4926,119.5456293
4927,110.8515779
4928,85.26723492
4929,78.79943377
4930,59.80478692
4931,54.27953153
4932,37.88084051
4933,32.90305262
4934,17.72541869
4935,14.21541636
4936,7.994724497
4937,6.504254892
4938,6.759629271
4939,11.12600585
4940,25.04933381
4941,28.96273063
4942,37.06119159
4943,38.95381312
4944,50.61899877
4945,60.36626513
4946,93.32388496
4947,103.5457156
4948,132.4233255
4949,136.1876873
4950,174.6978543
4951,194.2143742
4952,250.3796172
4953,268.2849927
4954,343.0110216
4955,352.1970728
4956,414.0063086
4957,429.3697738
4958,492.6721539
4959,499.902795
4960,531.2471437
4961,526.3513502
4962,621.5691166
4963,636.7467716
4964,683.2401514
4965,669.9672195
4966,702.0061398
4967,703.1486462
4968,690.1947184
4969,700.501589
4970,685.9884529
4971,695.1769387
4972,710.6226463
4973,712.5462572
4974,743.122076
4975,740.3790881
4976,781.0758934
4977,762.1391195
4978,757.4257717
4979,755.7059964
4980,732.3690166
4981,751.1055824
4982,765.0157089
4983,791.4521981
4984,790.8899174
4985,783.6115843
4986,786.3942032
4987,774.8321068
4988,829.3052139
4989,790.4286604
4990,862.2888603
4991,777.7791296
