date,site1,site2,site3,site4,site5,site6,site7,OT
2016/9/30 8:15,5213.9,6994.5,7178,1963.5,3099.3,3219.3,4206.1,4183.1
2016/9/30 8:30,5277.6,7063.7,7254,1988.7,3148.8,3267.6,4282,4235
2016/9/30 8:45,5340.6,7132.3,7329.5,2013.5,3197.4,3315,4356.7,4286.3
2016/9/30 9:00,5397.1,7194.5,7398.4,2034.3,3241.1,3357.5,4425.2,4331.9
2016/9/30 9:15,5446.9,7249,7459.3,2052.9,3281.8,3396.5,4489.7,4372.3
2016/9/30 9:30,5492.1,7298.1,7514.6,2070.5,3320.5,3433.4,4551.2,4409.4
2016/9/30 9:45,5534.6,7344.1,7566.5,2088.3,3358.2,3469.6,4610.8,4444.8
2016/9/30 10:00,5569.3,7383.3,7611.2,2101.3,3389.4,3499.6,4661.6,4473.5
2016/9/30 10:15,5585.5,7406.6,7637.9,2109.1,3411,3518.3,4700.4,4489.5
2016/9/30 10:30,5591.8,7420,7654,2115,3428.5,3533,4733.8,4498.8
2016/9/30 10:45,5596.5,7429.6,7666.7,2122,3446.9,3550.1,4767.4,4507.1
2016/9/30 11:00,5600.9,7434.6,7676.1,2128.3,3464.2,3567.5,4800.3,4513.6
2016/9/30 11:15,5604.6,7435.1,7681.7,2133.6,3479.9,3583.2,4831.4,4518.7
2016/9/30 11:30,5607,7431.8,7684.1,2138.2,3494.1,3597.7,4860.2,4522.1
2016/9/30 11:45,5607.5,7425.8,7683.9,2142.3,3506.7,3611.1,4886.3,4523.6
2016/9/30 12:00,5610.7,7421.6,7685.8,2148.5,3521.2,3626.6,4914.5,4527.6
2016/9/30 12:15,5617.2,7420.6,7691.3,2155.8,3536.7,3643.8,4943.4,4533.7
2016/9/30 12:30,5625,7421.1,7698.3,2162.9,3551.6,3660.4,4971,4540.2
2016/9/30 12:45,5632,7421.5,7704.9,2168.3,3564.4,3674.7,4995.2,4545.4
2016/9/30 13:00,5640.4,7422.1,7711.5,2174.7,3578.3,3689.4,5021.2,4551.6
2016/9/30 13:15,5650.6,7423,7718.6,2181.6,3592.5,3704.7,5047.6,4558.7
2016/9/30 13:30,5661.8,7424,7725.9,2188.6,3606.5,3720,5073.7,4566.3
2016/9/30 13:45,5673.1,7424.9,7732.9,2195.1,3619.7,3734.9,5099.1,4573.8
2016/9/30 14:00,5706.9,7450.3,7764.6,2216.8,3648.8,3765.5,5141.2,4602.4
2016/9/30 14:15,5763.9,7505.5,7826.1,2246.3,3686.4,3806.2,5193.2,4649.1
2016/9/30 14:30,5837.2,7581.4,7908.4,2279.9,3729.6,3852,5252.7,4708.8
2016/9/30 14:45,5919.3,7669,8002.2,2313.5,3775.2,3898.2,5316.8,4775.7
2016/9/30 15:00,5990.3,7747,8086.6,2337.8,3811.9,3937.6,5370.9,4830.3
2016/9/30 15:15,6050.9,7812.9,8158.8,2358.8,3846.2,3973.7,5422.6,4877
2016/9/30 15:30,6105.9,7871.8,8224,2379.2,3880.1,4008.9,5474,4919.8
2016/9/30 15:45,6159.8,7928.5,8287.1,2401.4,3915.8,4045.6,5527,4962.3
2016/9/30 16:00,6213.1,7985.5,8350.1,2422.7,3950.5,4082.1,5578.5,5004.6
2016/9/30 16:15,6265.6,8042.9,8413.3,2443.8,3984.9,4118.2,5629.2,5046.7
2016/9/30 16:30,6317.6,8100.3,8476.3,2464.9,4019,4153.9,5679.4,5088.6
2016/9/30 16:45,6369.4,8157.5,8539.3,2486,4053,4189.6,5729.3,5130.2
2016/9/30 17:00,6418.7,8212.3,8599.6,2505.5,4085.1,4223.5,5777.2,5169.7
2016/9/30 17:15,6465.8,8264,8656.8,2524.2,4116.4,4256.2,5823.9,5207.4
2016/9/30 17:30,6511.3,8313.9,8712.1,2542.6,4147.2,4288.3,5869.8,5244.1
2016/9/30 17:45,6556.2,8362.8,8766.4,2561.2,4177.9,4320.4,5915.4,5280.4
2016/9/30 18:00,6599,8409.1,8818.1,2578.4,4206.9,4350.9,5959.2,5314.9
2016/9/30 18:15,6639.5,8452.3,8866.7,2594.9,4234.5,4380,6001.1,5347.5
2016/9/30 18:30,6678.4,8493.2,8912.9,2610.9,4261.1,4408.1,6041.5,5378.8
2016/9/30 18:45,6716,8532.6,8957.5,2626.9,4286.9,4435.6,6080.6,5409.2
2016/9/30 19:00,6754.1,8572.8,9002.8,2643.4,4312.7,4463.6,6119.1,5440.3
2016/9/30 19:15,6792.8,8614.1,9049.2,2660.2,4338.1,4491.4,6156.7,5471.6
2016/9/30 19:30,6831.4,8655.9,9095.9,2676.8,4362.7,4518.7,6193.3,5502.9
2016/9/30 19:45,6869.4,8697.2,9142.2,2692.9,4386.5,4545.3,6228.6,5533.6
2016/9/30 20:00,6906.9,8737.9,9187.8,2708.9,4409.7,4571.4,6263,5563.8
2016/9/30 20:15,6943.9,8778.2,9232.9,2724.8,4432.7,4597.2,6297,5593.7
2016/9/30 20:30,6980.6,8818.2,9277.6,2740.5,4455.5,4622.8,6330.6,5623.4
2016/9/30 20:45,7017.1,8857.9,9322.1,2756.1,4478,4648.2,6363.8,5652.8
2016/9/30 21:00,7053.4,8897.4,9366.3,2771.7,4500.3,4673.4,6396.7,5682.1
2016/9/30 21:15,7089.5,8936.6,9410.3,2787.1,4522.4,4698.4,6429.2,5711.3
2016/9/30 21:30,7125.4,8975.6,9454,2802.4,4544.2,4723.2,6461.3,5740.2
2016/9/30 21:45,7161.1,9014.4,9497.5,2817.6,4565.9,4747.8,6493.1,5769
2016/9/30 22:00,7195,9051.1,9538.7,2831.7,4586.3,4771,6523.6,5796.2
2016/9/30 22:15,7227.3,9085.2,9577.5,2845.2,4605.9,4793.3,6553.2,5822.1
2016/9/30 22:30,7258.4,9117.7,9614.6,2858.4,4625.2,4815.2,6582.2,5847.1
2016/9/30 22:45,7289,9149.4,9650.8,2871.6,4644.3,4836.9,6610.8,5871.8
2016/9/30 23:00,7319.1,9180.6,9686.5,2884.7,4663,4858.4,6638.8,5896.2
2016/9/30 23:15,7348.9,9211.4,9721.7,2897.6,4681.4,4879.5,6666.4,5920.3
2016/9/30 23:30,7378.4,9241.7,9756.5,2910.4,4699.4,4900.4,6693.4,5944.1
2016/9/30 23:45,7407.6,9271.8,9790.9,2923.1,4717.2,4920.9,6720,5967.7
2016/10/1 0:00,7438,9303.4,9826.9,2936.7,4735.7,4942.4,6747,5992.5
2016/10/1 0:15,7469.6,9337,9864.8,2950.6,4754.3,4964.3,6774,6018.3
2016/10/1 0:30,7501.8,9371.7,9903.7,2964.4,4772.7,4986.1,6800.8,6044.3
2016/10/1 0:45,7534,9406.6,9942.8,2978.1,4790.9,5007.6,6827.1,6070.4
2016/10/1 1:00,7567.7,9443.5,9983.9,2992.7,4810,5030,6854.1,6097.8
2016/10/1 1:15,7602.8,9482.5,10027,3007.7,4829.3,5053,6881.3,6126.2
2016/10/1 1:30,7638.6,9522.9,10072,3022.8,4848.7,5076.1,6908.4,6155.2
2016/10/1 1:45,7674.7,9563.7,10117,3037.6,4867.8,5098.9,6935.3,6184.2
2016/10/1 2:00,7709.2,9602.6,10160,3051.3,4885.9,5120.4,6961.2,6211.7
2016/10/1 2:15,7742.2,9639.4,10201,3064.6,4903.5,5141.3,6986.5,6238.1
2016/10/1 2:30,7774.3,9674.6,10240,3077.6,4920.8,5161.8,7011.4,6263.8
2016/10/1 2:45,7806,9709.3,10279,3090.7,4938,5182.2,7036.1,6289.3
2016/10/1 3:00,7837.4,9743.6,10317,3103.7,4955,5202.5,7060.4,6314.6
2016/10/1 3:15,7868.6,9777.7,10355,3116.5,4971.9,5222.6,7084.6,6339.7
2016/10/1 3:30,7899.8,9811.5,10393,3129.3,4988.7,5242.6,7108.6,6364.8
2016/10/1 3:45,7930.7,9845.2,10431,3142,5005.3,5262.5,7132.4,6389.7
2016/10/1 4:00,7964.6,9882.7,10472,3156.8,5023.9,5284.6,7157.8,6417.4
2016/10/1 4:15,8001.4,9924.6,10518,3172.4,5043.3,5307.8,7183.9,6447.4
2016/10/1 4:30,8039.9,9969.2,10566,3188.2,5062.8,5331.4,7210.3,6478.5
2016/10/1 4:45,8078.8,10015,10616,3203.5,5082.1,5354.6,7236.4,6509.9
2016/10/1 5:00,8115,10057,10662,3217,5099.6,5375.6,7260.9,6538.5
2016/10/1 5:15,8148.1,10094,10703,3229.2,5116,5395.1,7284.3,6564.7
2016/10/1 5:30,8179.9,10130,10742,3241.7,5132.5,5414.6,7307.7,6590
2016/10/1 5:45,8211,10164,10780,3254,5148.8,5434,7330.9,6615
2016/10/1 6:00,8240.2,10195,10816,3265.2,5163.9,5452,7352.6,6638.2
2016/10/1 6:15,8267.2,10224,10848,3275.6,5177.7,5468.8,7372.9,6659.8
2016/10/1 6:30,8292.8,10251,10879,3285.6,5190.6,5484.7,7391.9,6680.1
2016/10/1 6:45,8317.2,10276,10908,3295.6,5202.8,5500.1,7409.8,6699.7
2016/10/1 7:00,8344,10304,10939,3307.4,5216.6,5517.4,7428.9,6721.7
2016/10/1 7:15,8373.7,10337,10975,3320.2,5231.8,5536.3,7449.4,6745.9
2016/10/1 7:30,8405.4,10372,11014,3333.4,5247.7,5555.9,7470.9,6771.7
2016/10/1 7:45,8438,10409,11055,3346.3,5263.9,5575.6,7493.1,6798.1
2016/10/1 8:00,8469.7,10445,11094,3358.4,5279.8,5594.6,7515.3,6823.6
2016/10/1 8:15,8500.7,10479,11132,3370.2,5296,5613.4,7538.1,6848.5
2016/10/1 8:30,8531.6,10513,11170,3382.1,5312.9,5632.7,7561.9,6873.4
2016/10/1 8:45,8563,10547,11208,3394.4,5330.7,5652.6,7586.8,6898.9
2016/10/1 9:00,8590.3,10579,11243,3403.6,5345.2,5669.4,7607,6921.1
2016/10/1 9:15,8612.6,10607,11274,3411,5357.2,5683.3,7623.7,6939.7
2016/10/1 9:30,8631.3,10632,11301,3417.5,5367.6,5695.5,7637.9,6955.8
2016/10/1 9:45,8647.8,10655,11326,3424,5377.2,5706.9,7650.8,6970.4
2016/10/1 10:00,8660.5,10674,11347,3428.2,5383.2,5715.1,7659.3,6981.6
2016/10/1 10:15,8654.7,10677,11350,3427.6,5379.1,5711.2,7655.6,6980.3
2016/10/1 10:30,8642.6,10673,11346,3426,5372.6,5705.2,7648.8,6974.7
2016/10/1 10:45,8635.4,10670,11344,3427,5370.7,5706.1,7646.8,6972.6
2016/10/1 11:00,8628.3,10665,11341,3426.5,5365.9,5705.9,7641.4,6968.5
2016/10/1 11:15,8619.5,10656,11334,3424.7,5359.6,5703.4,7634.7,6962.6
2016/10/1 11:30,8609.1,10644,11324,3422.2,5352.4,5699.9,7626.7,6955.1
2016/10/1 11:45,8597.4,10630,11313,3419.8,5344.8,5696.6,7617.7,6946.4
2016/10/1 12:00,8583.3,10615,11301,3417,5335.7,5693.3,7606.9,6935.9
2016/10/1 12:15,8567.4,10600,11289,3414.2,5326.8,5691.1,7596.3,6924.3
2016/10/1 12:30,8549.5,10584,11276,3410.2,5316.7,5688.1,7583.5,6910.6
2016/10/1 12:45,8529.4,10566,11262,3404.1,5304.3,5682.8,7566.6,6894.1
2016/10/1 13:00,8518.3,10551,11250,3402.1,5298.3,5679.5,7558.4,6884.4
2016/10/1 13:15,8517.6,10540,11244,3402.9,5295.5,5678.4,7554.6,6881.8
2016/10/1 13:30,8523.3,10532,11240,3405.2,5294,5678.3,7553.1,6883.8
2016/10/1 13:45,8532,10527,11239,3407.5,5292.2,5678.2,7551.9,6888.1
2016/10/1 14:00,8549.4,10532,11248,3415.9,5296.5,5685.1,7557.4,6900.8
2016/10/1 14:15,8575.5,10549,11269,3427.5,5304.4,5696.6,7567.4,6920.3
2016/10/1 14:30,8609,10576,11299,3441.7,5315.6,5710.8,7582.1,6946.4
2016/10/1 14:45,8648,10609,11336,3457.3,5329.7,5726,7601.1,6978
2016/10/1 15:00,8677.4,10635,11365,3465.3,5335.8,5736.3,7610.8,6999.2
2016/10/1 15:15,8699,10652,11385,3470.8,5340.5,5744.4,7619.3,7014.6
2016/10/1 15:30,8716.3,10664,11400,3476.1,5345.3,5752.2,7628,7027.2
2016/10/1 15:45,8733,10675,11414,3483,5351.7,5761.3,7638.3,7039.7
2016/10/1 16:00,8756.4,10695,11437,3493.8,5362,5775.7,7651.5,7059.1
2016/10/1 16:15,8786.3,10728,11472,3506.8,5374.4,5792.9,7666.4,7083.6
2016/10/1 16:30,8820,10768,11514,3520.3,5387.6,5811.2,7682.1,7111.1
2016/10/1 16:45,8855,10810,11558,3533.2,5400.6,5829,7698.2,7139.4
2016/10/1 17:00,8890.6,10853,11604,3546.1,5413.9,5846.9,7714.5,7167.8
2016/10/1 17:15,8926.3,10897,11650,3559,5427.5,5865.1,7731.2,7196.5
2016/10/1 17:30,8962.4,10942,11697,3572,5441.4,5883.4,7748.3,7225.3
2016/10/1 17:45,8998.8,10987,11744,3585,5455.7,5901.9,7766,7254.5
2016/10/1 18:00,9027.8,11023,11782,3593,5465.1,5914.9,7779.4,7276.6
2016/10/1 18:15,9049.6,11047,11809,3598.5,5472.4,5924.8,7790.8,7293.2
2016/10/1 18:30,9067,11065,11829,3603.4,5479,5933.4,7801.4,7306.7
2016/10/1 18:45,9083.1,11080,11847,3609.2,5486.2,5942.8,7812.1,7319.6
2016/10/1 19:00,9103.1,11100,11869,3617.7,5495.9,5955.3,7825.2,7336.4
2016/10/1 19:15,9127.1,11126,11897,3627.5,5506.8,5969.5,7839.3,7356.4
2016/10/1 19:30,9153.5,11156,11929,3637.6,5518,5984.2,7853.8,7378
2016/10/1 19:45,9180.5,11187,11962,3647.2,5528.9,5998.5,7868,7399.9
2016/10/1 20:00,9203.4,11212,11990,3653.9,5537.4,6009.7,7880.4,7417.8
2016/10/1 20:15,9222.9,11232,12012,3659.7,5546.1,6020.1,7893.6,7433.2
2016/10/1 20:30,9241.1,11250,12032,3665.6,5555.8,6030.9,7908.4,7447.9
2016/10/1 20:45,9259.9,11267,12052,3672.3,5567.3,6043.1,7925.4,7463.5
2016/10/1 21:00,9279.5,11285,12073,3679.1,5579.3,6055.9,7943.3,7479.7
2016/10/1 21:15,9299.1,11303,12093,3685.7,5590.8,6068.3,7960.4,7495.8
2016/10/1 21:30,9318.4,11320,12113,3692.1,5601.7,6080.3,7976.8,7511.7
2016/10/1 21:45,9337.1,11337,12133,3698.3,5612.1,6091.8,7992.4,7527.1
2016/10/1 22:00,9360,11360,12158,3707.5,5625.1,6106.4,8010.2,7546.4
2016/10/1 22:15,9387,11388,12189,3718.1,5639.3,6122.7,8028.9,7568.8
2016/10/1 22:30,9416.3,11421,12224,3728.9,5653.7,6139.5,8047.9,7592.9
2016/10/1 22:45,9446.3,11455,12260,3739.2,5667.6,6155.8,8066.6,7617.3
2016/10/1 23:00,9479.3,11493,12301,3751.6,5683.6,6174.3,8087,7644.4
2016/10/1 23:15,9515.4,11536,12346,3765.1,5700,6193.9,8107.3,7673.8
2016/10/1 23:30,9552.3,11580,12393,3777.9,5715.4,6212.8,8126.7,7703.4
2016/10/1 23:45,9589.2,11625,12441,3790.7,5730.4,6231.3,8145.3,7733
2016/10/2 0:00,9623,11667,12484,3801.3,5743.4,6247.4,8162.1,7759.5
2016/10/2 0:15,9654.6,11704,12525,3811.5,5757.1,6263.4,8180.3,7784.6
2016/10/2 0:30,9685.7,11740,12563,3821.9,5772.1,6280,8200.4,7809.5
2016/10/2 0:45,9717.6,11777,12603,3832.9,5788.6,6297.9,8222.5,7835.3
2016/10/2 1:00,9752,11816,12645,3845.2,5807,6317.6,8246.8,7863.4
2016/10/2 1:15,9788,11858,12689,3857.9,5825.5,6337.9,8271.1,7892.7
2016/10/2 1:30,9825,11901,12735,3870.6,5843.9,6358.1,8295.2,7922.6
2016/10/2 1:45,9862,11944,12781,3883,5861.9,6377.9,8318.9,7952.4
2016/10/2 2:00,9892.8,11980,12820,3891.3,5875.7,6393,8338.6,7976.2
2016/10/2 2:15,9917.1,12006,12849,3897.3,5887.4,6405.1,8356.3,7995.1
2016/10/2 2:30,9938.6,12027,12873,3903.6,5899,6417.1,8373.6,8012.1
2016/10/2 2:45,9958.4,12046,12894,3909.9,5910.4,6428.8,8390.5,8028
2016/10/2 3:00,9977.3,12063,12914,3915.8,5921,6440.1,8406.3,8043.3
2016/10/2 3:15,9995,12079,12933,3921.4,5930.3,6450.3,8420.3,8057.6
2016/10/2 3:30,10012,12093,12950,3926.6,5938.2,6459.6,8432.4,8070.8
2016/10/2 3:45,10027,12106,12966,3931.3,5944.8,6467.8,8442.5,8082.9
2016/10/2 4:00,10039,12116,12978,3934.7,5949.5,6474,8450.3,8092.5
2016/10/2 4:15,10049,12122,12987,3937.5,5953.4,6479.3,8457.2,8100.5
2016/10/2 4:30,10058,12127,12994,3940.1,5956.8,6484.2,8463.5,8107.4
2016/10/2 4:45,10066,12131,13000,3942.7,5960.1,6488.9,8469.5,8113.9
2016/10/2 5:00,10076,12137,13009,3947.3,5965.1,6495.7,8476.8,8122.9
2016/10/2 5:15,10089,12149,13023,3952.9,5970.9,6503.8,8484.8,8134.2
2016/10/2 5:30,10104,12162,13038,3958.1,5976.3,6511.5,8492.4,8146.1
2016/10/2 5:45,10119,12176,13054,3963.3,5981.7,6519.2,8500,8158.3
2016/10/2 6:00,10135,12192,13073,3969.5,5988.1,6528,8508.4,8171.8
2016/10/2 6:15,10153,12211,13094,3976.2,5994.8,6537.4,8517.1,8186.5
2016/10/2 6:30,10172,12231,13116,3982.9,6001.7,6546.9,8525.9,8201.8
2016/10/2 6:45,10191,12252,13139,3989.4,6008.4,6556.2,8534.7,8217.1
2016/10/2 7:00,10212,12274,13163,3997,6016.2,6566.7,8544.5,8234
2016/10/2 7:15,10234,12300,13191,4005.1,6024.5,6577.9,8554.8,8252.1
2016/10/2 7:30,10257,12326,13219,4013.3,6033.1,6589.4,8565.3,8270.8
2016/10/2 7:45,10281,12353,13249,4021.3,6041.6,6600.7,8575.9,8289.7
2016/10/2 8:00,10303,12379,13276,4028.3,6049.1,6610.9,8585.7,8307.1
2016/10/2 8:15,10324,12402,13302,4034.8,6056.3,6620.4,8595,8323.4
2016/10/2 8:30,10343,12424,13326,4041,6063.3,6629.7,8604.2,8339.1
2016/10/2 8:45,10363,12445,13349,4047.5,6070.4,6639.1,8613.4,8354.6
2016/10/2 9:00,10373,12458,13363,4047.6,6070.5,6641.4,8614.2,8361.8
2016/10/2 9:15,10373,12459,13366,4044.3,6066.8,6638.9,8610.2,8361.7
2016/10/2 9:30,10366,12453,13360,4039.8,6061.1,6633.9,8603.2,8357
2016/10/2 9:45,10357,12443,13351,4035.9,6054.8,6628.5,8594.9,8350.5
2016/10/2 10:00,10344,12430,13339,4030.7,6046.1,6621.1,8583.4,8341.9
2016/10/2 10:15,10316,12405,13311,4021.3,6028.4,6602.9,8561.2,8322.4
2016/10/2 10:30,10282,12373,13277,4011.4,6009.1,6583.3,8537,8299.9
2016/10/2 10:45,10254,12344,13247,4004,5995,6571,8518.5,8281.3
2016/10/2 11:00,10227,12314,13217,3995.2,5978.3,6557.7,8497,8261
2016/10/2 11:15,10198,12280,13183,3985,5959.8,6542.1,8474,8239
2016/10/2 11:30,10167,12242,13147,3974.1,5940.4,6525.4,8449.6,8215.3
2016/10/2 11:45,10135,12203,13109,3963.3,5920.5,6508.8,8424,8190.1
2016/10/2 12:00,10106,12164,13072,3953.9,5902.3,6493.9,8400.7,8167.1
2016/10/2 12:15,10079,12128,13038,3945.3,5885.1,6480.3,8378.5,8145.8
2016/10/2 12:30,10053,12093,13004,3936.5,5867.6,6466.2,8355.3,8124.8
2016/10/2 12:45,10027,12058,12970,3926.3,5848.4,6450.3,8329.4,8102.8
2016/10/2 13:00,10010,12028,12942,3921.5,5835.9,6438.8,8312.5,8088.4
2016/10/2 13:15,10003,12006,12923,3920.2,5827.9,6431.4,8301.6,8081.7
2016/10/2 13:30,10003,11991,12909,3920.9,5822.7,6426.5,8295,8080.7
2016/10/2 13:45,10008,11979,12900,3921.9,5818.9,6422.5,8291,8083.3
2016/10/2 14:00,10018,11979,12901,3926.7,5818.5,6424.2,8289.4,8091.2
2016/10/2 14:15,10032,11989,12912,3932.6,5819.4,6428.9,8288.8,8102.4
2016/10/2 14:30,10049,12005,12930,3939.1,5821.3,6435.2,8289.4,8115.7
2016/10/2 14:45,10068,12025,12951,3945.3,5823.9,6441.4,8291.6,8130.2
2016/10/2 15:00,10087,12044,12972,3951.3,5826.8,6447.7,8294.5,8144.4
2016/10/2 15:15,10105,12064,12992,3957.3,5830.2,6454.4,8298.6,8158.7
2016/10/2 15:30,10125,12083,13013,3963.5,5834.4,6461.7,8303.9,8173.4
2016/10/2 15:45,10145,12103,13035,3970.1,5839.7,6469.9,8310.6,8188.9
2016/10/2 16:00,10164,12123,13056,3975.7,5844,6477.3,8316.1,8203.5
2016/10/2 16:15,10182,12142,13077,3980.8,5848.2,6484.2,8321.3,8217.2
2016/10/2 16:30,10200,12161,13097,3985.8,5852.5,6491.1,8326.8,8230.7
2016/10/2 16:45,10217,12179,13116,3991.2,5857.4,6498.4,8333,8244.4
2016/10/2 17:00,10232,12196,13134,3994.9,5860.8,6504.3,8337.7,8256.1
2016/10/2 17:15,10245,12209,13149,3998.1,5863.5,6509.2,8341.7,8266.3
2016/10/2 17:30,10257,12221,13162,4001,5866.1,6513.7,8345.5,8275.7
2016/10/2 17:45,10269,12233,13174,4004.2,5868.9,6518.5,8349.4,8284.9
2016/10/2 18:00,10280,12244,13187,4007.2,5871.6,6523.2,8353.2,8293.9
2016/10/2 18:15,10291,12255,13199,4010.2,5874.2,6527.8,8356.9,8302.9
2016/10/2 18:30,10302,12265,13210,4013.2,5876.8,6532.3,8360.5,8311.7
2016/10/2 18:45,10313,12276,13222,4016.2,5879.3,6536.8,8364.1,8320.5
2016/10/2 19:00,10321,12282,13229,4017,5879.7,6538.9,8365.7,8326.3
2016/10/2 19:15,10325,12284,13233,4016.9,5879.2,6539.6,8366.4,8329.8
2016/10/2 19:30,10328,12283,13233,4016.4,5878.3,6539.8,8366.6,8331.8
2016/10/2 19:45,10330,12281,13232,4016.3,5877.5,6540.2,8366.8,8333.6
2016/10/2 20:00,10333,12280,13232,4017,5877.4,6541.5,8367.4,8336.5
2016/10/2 20:15,10338,12281,13234,4018.1,5877.5,6543.2,8368.2,8340.2
2016/10/2 20:30,10343,12283,13237,4019.2,5877.5,6544.9,8368.8,8344.3
2016/10/2 20:45,10348,12285,13240,4020.1,5877.2,6546.3,8369,8348.3
2016/10/2 21:00,10355,12291,13246,4023.1,5878.8,6549.9,8371,8355.1
2016/10/2 21:15,10366,12302,13258,4026.9,5881.4,6554.8,8373.8,8364.1
2016/10/2 21:30,10378,12315,13272,4031.1,5884.2,6560.1,8376.9,8374.4
2016/10/2 21:45,10391,12329,13287,4034.8,5886.8,6565.1,8380,8384.8
2016/10/2 22:00,10400,12338,13297,4035.7,5886.9,6567,8381,8391.2
2016/10/2 22:15,10405,12341,13301,4035.5,5887,6567.9,8382.5,8395
2016/10/2 22:30,10409,12341,13302,4035.2,5887.9,6568.9,8385.3,8397.8
2016/10/2 22:45,10413,12341,13303,4035.9,5890.2,6571.3,8389.8,8401.2
2016/10/2 23:00,10419,12343,13306,4037.6,5894,6575.3,8396,8406.5
2016/10/2 23:15,10427,12347,13312,4039.7,5898,6579.8,8402.4,8413.2
2016/10/2 23:30,10435,12353,13319,4041.6,5901.6,6583.9,8408.2,8420
2016/10/2 23:45,10443,12358,13325,4043.5,5905,6587.9,8413.8,8426.9
2016/10/3 0:00,10457,12372,13340,4049.4,5912.3,6596.3,8422.8,8439.3
2016/10/3 0:15,10477,12394,13363,4057.2,5921.3,6607.3,8433.4,8456.3
2016/10/3 0:30,10501,12422,13392,4065.4,5930.8,6618.9,8444.6,8475.5
2016/10/3 0:45,10525,12452,13423,4073.2,5940.1,6630.3,8455.9,8495.3
2016/10/3 1:00,10543,12473,13445,4075.9,5944.5,6636,8462.7,8508.2
2016/10/3 1:15,10553,12483,13457,4076.2,5946.8,6638.6,8467.6,8515.5
2016/10/3 1:30,10559,12486,13462,4075.8,5948.4,6640,8471.5,8519.8
2016/10/3 1:45,10563,12487,13464,4076.4,5950.4,6642,8475.5,8523.4
2016/10/3 2:00,10576,12498,13477,4082.8,5958,6650.6,8484.7,8535.1
2016/10/3 2:15,10598,12523,13502,4092,5968.2,6663,8496.2,8553.5
2016/10/3 2:30,10624,12555,13535,4101.9,5979.2,6676.6,8508.8,8575.5
