date,site1,site2,site3,site4,site5,site6,site7,OT
2017/10/21 14:00,5607.9,6925.6,7638.7,7805.9,7984.2,7620.6,8476.7,9456
2017/10/21 14:15,5594.4,6909.6,7615.3,7781.6,7961.8,7598.5,8433.9,9427.9
2017/10/21 14:30,5580.7,6893.4,7594,7759.3,7940.8,7577.5,8396.6,9403.2
2017/10/21 14:45,5567.3,6877.7,7573.7,7738.1,7920.5,7557.9,8362.4,9380.2
2017/10/21 15:00,5564.7,6869.9,7566.3,7730.6,7914,7544.6,8344.9,9369.9
2017/10/21 15:15,5570.6,6867.9,7571.7,7736.4,7920.2,7538.1,8348.1,9375.3
2017/10/21 15:30,5577.1,6869.7,7585.1,7749.3,7932.9,7539.5,8366.2,9391.9
2017/10/21 15:45,5584.2,6871.8,7600.2,7764.3,7946.7,7542.2,8391,9411.6
2017/10/21 16:00,5591.2,6875.4,7614.9,7779.1,7959.6,7549,8417.6,9432.1
2017/10/21 16:15,5598.5,6880.9,7629.6,7793.7,7972.2,7560.3,8444.4,9453.2
2017/10/21 16:30,5607.1,6888.2,7645.1,7809.1,7985.6,7574.9,8471.9,9475.6
2017/10/21 16:45,5616.7,6897.3,7661.6,7825.6,8000.2,7592.6,8500.5,9499.4
2017/10/21 17:00,5621.4,6901.3,7672.1,7836.1,8008.8,7603.4,8522.7,9516.3
2017/10/21 17:15,5622.3,6902.5,7676.8,7840.8,8012.1,7610.3,8536.1,9524.4
2017/10/21 17:30,5623.6,6904.3,7679.7,7843.7,8014.3,7617.1,8545,9529.1
2017/10/21 17:45,5625,6906,7682,7845.9,8016.1,7623.6,8551.3,9532.6
2017/10/21 18:00,5629.7,6910.1,7688.1,7852.1,8022.1,7631.8,8561.1,9539.6
2017/10/21 18:15,5636.4,6915.2,7697.8,7861.8,8031.7,7640.4,8576.3,9551
2017/10/21 18:30,5642.6,6919.6,7708.3,7872.5,8041.8,7648.1,8594.1,9564
2017/10/21 18:45,5648.6,6923.8,7719.1,7883.5,8051.9,7655.1,8613.2,9577.4
2017/10/21 19:00,5653.5,6927.2,7728.6,7893.2,8060.6,7661.6,8631.6,9589.6
2017/10/21 19:15,5658.2,6931.3,7737.3,7902,8068.6,7669.3,8648.4,9600.7
2017/10/21 19:30,5663.7,6936.7,7746.2,7911.1,8076.9,7678.9,8664.7,9611.9
2017/10/21 19:45,5669.7,6943.1,7755.6,7920.6,8085.9,7690.3,8680.9,9623.6
2017/10/21 20:00,5674,6948.5,7762.7,7927.8,8092.4,7701.2,8693.9,9633.3
2017/10/21 20:15,5676.7,6953.1,7767.5,7932.6,8096.7,7711.3,8702.9,9639.9
2017/10/21 20:30,5679.6,6957.7,7771.5,7936.6,8100.4,7721.1,8709.8,9645.5
2017/10/21 20:45,5682.4,6962.3,7775.2,7940.3,8103.9,7730.5,8715.5,9650.5
2017/10/21 21:00,5684.1,6965.7,7777.3,7942.3,8105.7,7738.6,8718.9,9653.9
2017/10/21 21:15,5684.8,6968.5,7778,7942.9,8106.3,7745.7,8719.8,9655.5
2017/10/21 21:30,5685.5,6971.1,7778.1,7942.9,8106.3,7752.2,8719.4,9656.2
2017/10/21 21:45,5686.1,6973.4,7778,7942.6,8106.1,7758.1,8718.1,9656.5
2017/10/21 22:00,5688.9,6977.9,7780.6,7945,8109,7766,8719.8,9659.4
2017/10/21 22:15,5694.1,6984.7,7786.3,7950.7,8115,7777.1,8725.5,9666.2
2017/10/21 22:30,5700,6993.1,7793.6,7957.9,8122.4,7790.9,8733.8,9675.2
2017/10/21 22:45,5706.8,7003.1,7802.1,7966.5,8131.1,7807.3,8743.7,9685.8
2017/10/21 23:00,5710.8,7011.5,7807.2,7971.6,8136,7822.9,8749.8,9693.4
2017/10/21 23:15,5712.3,7018.2,7808.8,7973.1,8137.4,7836.6,8750.4,9696.6
2017/10/21 23:30,5713.9,7024.6,7809.2,7973.3,8137.8,7849.3,8748,9697.9
2017/10/21 23:45,5715.3,7030.5,7808.8,7972.7,8137.7,7860.8,8743.9,9698.1
2017/10/22 0:00,5719.8,7038.7,7812.2,7976,8141.7,7873.8,8743.6,9702
2017/10/22 0:15,5726.5,7048.2,7819.3,7982.9,8149.3,7887.6,8749,9710.4
2017/10/22 0:30,5732.9,7057.4,7827.4,7991.1,8157.7,7901.3,8757.2,9720.6
2017/10/22 0:45,5739.4,7066.8,7836,7999.7,8166.4,7914.9,8767.1,9731.4
2017/10/22 1:00,5744.8,7075.2,7843.3,8007.1,8173.6,7927.5,8776.3,9741.2
2017/10/22 1:15,5749.3,7083.1,7849.4,8013.2,8179.6,7939.4,8783.8,9749.4
2017/10/22 1:30,5753.9,7091,7855.1,8018.9,8185.3,7950.9,8790.5,9757
2017/10/22 1:45,5758.4,7098.6,7860.5,8024.3,8190.8,7962.1,8796.8,9764.2
2017/10/22 2:00,5762.9,7106.1,7865.8,8029.6,8196.2,7972.8,8802.7,9771.2
2017/10/22 2:15,5767.2,7113.5,7871,8034.7,8201.5,7983.2,8808.5,9778.1
2017/10/22 2:30,5771.5,7120.8,7876.1,8039.8,8206.7,7993.2,8814.1,9784.9
2017/10/22 2:45,5775.7,7127.9,7881.1,8044.8,8211.9,8002.9,8819.7,9791.5
2017/10/22 3:00,5780.8,7135.3,7887.3,8051,8218.2,8012.3,8826.7,9799.3
2017/10/22 3:15,5785.8,7141.6,7894.1,8057.8,8225.1,8019.4,8835.5,9808
2017/10/22 3:30,5789.9,7146.3,7900.4,8064.2,8231.3,8023.9,8844.8,9816.3
2017/10/22 3:45,5793.3,7149.4,7906.1,8069.9,8236.7,8025.7,8854.2,9823.7
2017/10/22 4:00,5797.1,7152.6,7912.4,8076.4,8242.9,8026.8,8865,9831.7
2017/10/22 4:15,5801.9,7156.3,7919.9,8083.9,8250.3,8028.5,8877.8,9840.9
2017/10/22 4:30,5806.7,7160.3,7927.8,8092,8257.9,8030.9,8891.7,9850.9
2017/10/22 4:45,5811.6,7164.6,7936,8100.3,8265.9,8033.9,8906.1,9861.2
2017/10/22 5:00,5816.8,7169.3,7944.4,8108.9,8274,8037.6,8921,9871.8
2017/10/22 5:15,5822,7174.2,7953.1,8117.7,8282.3,8041.8,8936.1,9882.6
2017/10/22 5:30,5827.4,7179.4,7961.9,8126.6,8290.9,8046.6,8951.4,9893.7
2017/10/22 5:45,5833,7184.8,7970.8,8135.8,8299.5,8051.9,8966.9,9905
2017/10/22 6:00,5843.2,7194.4,7985.7,8150.8,8314.4,8061.3,8989,9922.1
2017/10/22 6:15,5857,7206.4,8005.9,8171.5,8334.7,8073.4,9019.5,9946.1
2017/10/22 6:30,5870.7,7218.9,8028.1,8194.2,8356.5,8087,9054.6,9973.2
2017/10/22 6:45,5885,7232.4,8051.5,8218.1,8379.2,8102.2,9092.3,10002
2017/10/22 7:00,5897.3,7244.8,8072.7,8239.8,8399.4,8116.7,9128.4,10029
2017/10/22 7:15,5908,7256,8091.6,8259.1,8417.3,8130.2,9161.1,10053
2017/10/22 7:30,5918.8,7267.1,8109.6,8277.7,8434.5,8143.2,9192.2,10075
2017/10/22 7:45,5929.5,7278,8127.3,8295.7,8451.5,8155.6,9222.2,10097
2017/10/22 8:00,5938.6,7287.4,8142.9,8311.8,8466.4,8166.1,9249.6,10117
2017/10/22 8:15,5947.1,7297,8157.1,8326.4,8480.2,8177.2,9274.2,10135
2017/10/22 8:30,5956.3,7307.8,8171.3,8340.9,8494.1,8189.8,9297.5,10152
2017/10/22 8:45,5965.9,7319.4,8185.7,8355.7,8508.5,8203.9,9320.1,10169
2017/10/22 9:00,5976,7330.1,8201,8371.5,8524.1,8214.2,9343.5,10186
2017/10/22 9:15,5985.8,7339.7,8216.4,8387.7,8540.3,8221.4,9367.6,10202
2017/10/22 9:30,5995,7348.7,8231.6,8403.6,8556.2,8227.1,9391.8,10217
2017/10/22 9:45,6003.7,7356.9,8246.4,8419.2,8571.7,8231.3,9415.5,10232
2017/10/22 10:00,6006.6,7360.1,8253.8,8427.4,8579.4,8230.2,9430.8,10239
2017/10/22 10:15,6004.7,7359.5,8254.2,8428.4,8580.1,8224.3,9435.2,10237
2017/10/22 10:30,6002.1,7357.1,8251.7,8426.3,8578.3,8214.7,9433.4,10231
2017/10/22 10:45,5998.4,7352.8,8247.2,8422.1,8574.8,8201.5,9427.4,10222
2017/10/22 11:00,6000.2,7352.7,8249.2,8424.5,8578.3,8192.1,9427.8,10220
2017/10/22 11:15,6006.2,7355.4,8257.9,8433.6,8588.3,8185.4,9437.8,10226
2017/10/22 11:30,6011.6,7357.6,8268.4,8444.8,8599.6,8178.9,9452.8,10236
2017/10/22 11:45,6017.1,7360.1,8279.8,8456.8,8611.4,8172.8,9470.3,10246
2017/10/22 12:00,6025.9,7366.3,8295.5,8473.2,8627.4,8172.1,9493.5,10262
2017/10/22 12:15,6037.4,7375,8315.3,8493.7,8647.3,8174.9,9523,10284
2017/10/22 12:30,6049.1,7384.3,8336.6,8515.8,8668.3,8179.4,9556,10308
2017/10/22 12:45,6061.3,7394.5,8358.9,8538.9,8690.2,8185.7,9591,10334
2017/10/22 13:00,6068.4,7402,8374.7,8555.3,8704.9,8192,9618.8,10354
2017/10/22 13:15,6072.1,7408.4,8384.6,8565.6,8713.6,8198.9,9636.8,10367
2017/10/22 13:30,6076.7,7415.7,8393.1,8574.3,8721.3,8206.9,9649.8,10378
2017/10/22 13:45,6081.6,7423.5,8401.2,8582.5,8729,8215.8,9660.4,10389
2017/10/22 14:00,6091.1,7432.4,8412.8,8595.1,8741.4,8219.8,9675,10401
2017/10/22 14:15,6103.8,7441.5,8427.1,8611.5,8757.3,8221.7,9694.6,10415
2017/10/22 14:30,6116.3,7450.2,8441.2,8629,8773.5,8223.6,9715.7,10429
2017/10/22 14:45,6128.9,7458,8454.2,8646.4,8789,8224.9,9736.2,10442
2017/10/22 15:00,6142.9,7475.8,8471.9,8666.9,8807.5,8252.1,9758.8,10463
2017/10/22 15:15,6159.2,7501.2,8496.2,8691.6,8830.6,8295,9786.7,10497
2017/10/22 15:30,6178.9,7538,8534.2,8725.1,8864.6,8357.3,9827.9,10549
2017/10/22 15:45,6198.2,7566.8,8566.1,8754.9,8892.8,8405.1,9868.3,10598
2017/10/22 16:00,6216.8,7594.1,8594.9,8782.8,8919.1,8448.3,9906.3,10640
2017/10/22 16:15,6235.6,7621.3,8622.2,8809.9,8944.9,8489.4,9942.9,10678
2017/10/22 16:30,6255.6,7650.6,8649.9,8837.5,8971.7,8533.8,9979.3,10716
2017/10/22 16:45,6276.6,7681.6,8678.3,8866,8999.5,8580.6,10016,10753
2017/10/22 17:00,6299.2,7713.3,8708.6,8896.6,9029.6,8626.2,10055,10793
2017/10/22 17:15,6322.4,7745.2,8740.4,8928.8,9061.5,8671.1,10097,10833
2017/10/22 17:30,6345.8,7777.5,8772.8,8961.7,9093.9,8716,10140,10873
2017/10/22 17:45,6369.3,7810.1,8805.5,8994.9,9126.6,8761,10185,10914
2017/10/22 18:00,6396.7,7846.5,8843,9033,9164.4,8809.8,10234,10959
2017/10/22 18:15,6427.8,7886.8,8885.4,9076.1,9207.2,8863.5,10291,11011
2017/10/22 18:30,6460.1,7929.7,8930.5,9121.9,9252.5,8921.5,10352,11066
2017/10/22 18:45,6493.8,7975.4,8977.5,9169.9,9299.7,8983.7,10416,11125
2017/10/22 19:00,6525,8019.7,9021.8,9214.9,9343.7,9045,10477,11180
2017/10/22 19:15,6553.2,8061.1,9062,9255.9,9383.6,9102.1,10532,11231
2017/10/22 19:30,6580.7,8100.6,9100.4,9295,9421.9,9155.1,10585,11280
2017/10/22 19:45,6607.2,8138.3,9137.4,9332.5,9458.8,9204.3,10635,11326
2017/10/22 20:00,6632.1,8174.5,9172,9367.8,9493.5,9251.1,10683,11370
2017/10/22 20:15,6657.2,8212.2,9205.8,9402.2,9527.6,9300.2,10728,11413
2017/10/22 20:30,6683.7,8252.1,9240.3,9437.1,9562.6,9352.6,10773,11456
2017/10/22 20:45,6711.2,8294.1,9275.7,9473,9598.8,9408,10817,11500
2017/10/22 21:00,6741.8,8339.3,9314.8,9512.8,9639,9467,10865,11548
2017/10/22 21:15,6774.1,8385.6,9357,9555.5,9682.1,9526.8,10917,11600
2017/10/22 21:30,6806.3,8431.9,9400.1,9599.3,9726,9586.4,10972,11654
2017/10/22 21:45,6838.7,8478.5,9443.7,9643.7,9770.3,9645.9,11028,11708
2017/10/22 22:00,6865.5,8520.5,9480.5,9681.1,9807.2,9700.9,11077,11756
2017/10/22 22:15,6888.2,8559.8,9510.8,9711.9,9837.8,9752.5,11116,11795
2017/10/22 22:30,6911,8598.7,9538.9,9740.3,9866.7,9802.3,11150,11831
2017/10/22 22:45,6933.5,8636.7,9565.8,9767.5,9894.7,9850.4,11181,11866
2017/10/22 23:00,6957.9,8675.8,9594.8,9796.9,9925.1,9898.4,11213,11902
2017/10/22 23:15,6983.4,8715.3,9625.9,9828.3,9957.7,9946,11249,11941
2017/10/22 23:30,7008.6,8754.2,9657.4,9860.3,9990.5,9992.6,11286,11981
2017/10/22 23:45,7033.6,8792.8,9689,9892.3,10023,10038,11324,12020
2017/10/23 0:00,7059.7,8831.9,9721.9,9925.7,10058,10084,11364,12062
2017/10/23 0:15,7086.4,8871.5,9756.1,9960.4,10093,10130,11406,12104
2017/10/23 0:30,7113.2,8911,9790.7,9995.5,10129,10176,11449,12148
2017/10/23 0:45,7139.9,8950.5,9825.4,10031,10164,10221,11493,12191
2017/10/23 1:00,7165.6,8989.3,9858.9,10065,10199,10266,11536,12234
2017/10/23 1:15,7190.8,9028,9891.3,10098,10232,10311,11578,12275
2017/10/23 1:30,7216.3,9067.2,9923.5,10130,10266,10357,11618,12315
2017/10/23 1:45,7242,9106.7,9955.9,10163,10299,10403,11658,12356
2017/10/23 2:00,7270.1,9148.2,9991.2,10199,10336,10450,11702,12400
2017/10/23 2:15,7299.6,9190.3,10029,10237,10375,10498,11749,12447
2017/10/23 2:30,7328.8,9232,10067,10276,10415,10545,11799,12495
2017/10/23 2:45,7357.9,9273.6,10106,10316,10455,10592,11849,12543
2017/10/23 3:00,7387.1,9315.1,10145,10355,10495,10639,11900,12592
2017/10/23 3:15,7416.3,9356.7,10184,10395,10535,10686,11952,12641
2017/10/23 3:30,7445.6,9398.5,10223,10434,10575,10733,12004,12689
2017/10/23 3:45,7475,9440.3,10262,10474,10615,10780,12056,12738
2017/10/23 4:00,7496.6,9475.9,10291,10504,10645,10821,12097,12778
2017/10/23 4:15,7512.6,9507.9,10311,10525,10665,10859,12124,12806
2017/10/23 4:30,7529,9539.8,10329,10542,10684,10895,12142,12829
2017/10/23 4:45,7545.1,9570.9,10345,10558,10702,10931,12157,12850
2017/10/23 5:00,7570,9608.8,10371,10585,10731,10971,12182,12881
2017/10/23 5:15,7600.9,9650.2,10408,10622,10770,11015,12223,12925
2017/10/23 5:30,7631.1,9691.3,10447,10662,10812,11060,12271,12974
2017/10/23 5:45,7661.7,9733,10488,10703,10854,11105,12324,13025
2017/10/23 6:00,7685.7,9769.3,10521,10737,10888,11145,12370,13068
2017/10/23 6:15,7704.9,9802.7,10547,10763,10914,11183,12405,13102
2017/10/23 6:30,7724.5,9836,10570,10787,10939,11220,12433,13133
2017/10/23 6:45,7743.8,9868.6,10592,10809,10962,11255,12459,13161
2017/10/23 7:00,7765.1,9902.5,10616,10833,10989,11292,12486,13192
2017/10/23 7:15,7787.8,9937,10643,10860,11017,11329,12516,13225
2017/10/23 7:30,7810.1,9971.1,10670,10888,11046,11365,12548,13259
2017/10/23 7:45,7832.4,10005,10697,10915,11075,11401,12580,13294
2017/10/23 8:00,7844.2,10029,10711,10930,11091,11426,12598,13315
2017/10/23 8:15,7848,10047,10714,10932,11094,11443,12599,13320
2017/10/23 8:30,7851.7,10064,10712,10930,11095,11457,12589,13318
2017/10/23 8:45,7854,10078,10707,10925,11093,11467,12573,13312
2017/10/23 9:00,7838,10073,10679,10897,11068,11450,12530,13281
2017/10/23 9:15,7806.7,10054,10630,10848,11023,11413,12454,13219
2017/10/23 9:30,7779.4,10036,10576,10793,10974,11379,12362,13146
2017/10/23 9:45,7688.1,9946.3,10474,10675,10877,11175,12221,13021
2017/10/23 10:00,7545.4,9834.9,10332,10499,10740,10944,12005,12815
2017/10/23 10:15,7521.3,9819.8,10306,10457,10724,10965,11905,12761
2017/10/23 10:30,7477.4,9759.3,10239,10382,10662,10825,11792,12682
2017/10/23 10:45,7426,9699.5,10170,10307,10596,10709,11676,12588
2017/10/23 11:00,7376.7,9638.2,10094,10227,10524,10582,11555,12489
2017/10/23 11:15,7327.8,9575.5,10015,10145,10449,10453,11430,12386
2017/10/23 11:30,7280.2,9511.3,9933.2,10061,10371,10320,11302,12281
2017/10/23 11:45,7234.1,9445.5,9848.3,9976.2,10291,10185,11171,12171
2017/10/23 12:00,7199.5,9388.3,9772.9,9903.5,10221,10066,11050,12072
2017/10/23 12:15,7172.9,9335.6,9706.3,9842,10161,9955.8,10944,11986
2017/10/23 12:30,7147.7,9283.3,9642.1,9784.6,10103,9848.9,10845,11904
2017/10/23 12:45,7112.3,9215.6,9572.8,9724.6,10042,9737.7,10747,11818
2017/10/23 13:00,7069.6,9146.5,9505.6,9667,9984.3,9652.4,10650,11738
2017/10/23 13:15,7027.6,9085.3,9446.2,9614.8,9933,9586.7,10562,11670
2017/10/23 13:30,6981,9017.2,9369.5,9542.5,9861.1,9461.1,10460,11585
2017/10/23 13:45,6934.4,8964.1,9294.2,9467.1,9788.7,9395.1,10340,11480
2017/10/23 14:00,6914.9,8931.8,9258.8,9431.6,9758.2,9354.3,10269,11433
2017/10/23 14:15,6904,8902.1,9237.9,9413.1,9740.5,9320.1,10226,11408
2017/10/23 14:30,6894.3,8875.5,9223.9,9402.3,9728,9291.8,10199,11394
2017/10/23 14:45,6885.6,8852.1,9213.5,9395.2,9718,9269.8,10183,11384
2017/10/23 15:00,6878.6,8830,9203.2,9389.2,9707.7,9252.8,10171,11377
2017/10/23 15:15,6874.1,8815.4,9197,9386.3,9701,9250.1,10163,11373
2017/10/23 15:30,6878.7,8835.1,9229.7,9408.8,9726.8,9301.1,10193,11416
2017/10/23 15:45,6881.1,8835.5,9250.1,9423.5,9740.3,9321.4,10223,11452
2017/10/23 16:00,6893,8843.4,9274,9445.2,9759.6,9346.9,10260,11487
2017/10/23 16:15,6913.2,8857.9,9306.5,9477.1,9788.8,9378.9,10310,11531
2017/10/23 16:30,6935.1,8875.2,9343.1,9513.9,9822,9416.7,10370,11581
2017/10/23 16:45,6958.4,8895.8,9382.5,9553.6,9857.7,9460,10435,11635
2017/10/23 17:00,6972.6,8907.3,9410.9,9582.7,9882.5,9490.6,10490,11676
2017/10/23 17:15,6980.1,8913.8,9428.8,9601.3,9897.4,9514.5,10529,11702
2017/10/23 17:30,6987.8,8921,9443.2,9616.3,9909.8,9537.5,10560,11721
2017/10/23 17:45,6995.9,8928.2,9456.5,9630.1,9921.8,9559.7,10587,11738
2017/10/23 18:00,6999.5,8931.4,9463.5,9637.4,9927.4,9577.4,10605,11748
2017/10/23 18:15,6999.5,8932.2,9465,9639.2,9927.8,9592,10614,11752
2017/10/23 18:30,6999.3,8932.4,9464.3,9638.7,9926.5,9604.6,10616,11752
2017/10/23 18:45,6998.9,8931.9,9462.7,9637.1,9924.4,9615.2,10616,11750
2017/10/23 19:00,6999.1,8931.3,9461.6,9636.1,9923.1,9624.7,10616,11749
2017/10/23 19:15,6999.4,8930.4,9461.3,9635.9,9922.6,9632.8,10616,11749
2017/10/23 19:30,6999.4,8928.6,9460.9,9635.5,9921.9,9639.2,10617,11749
2017/10/23 19:45,6998.9,8926.1,9460.1,9634.8,9920.7,9643.9,10618,11748
2017/10/23 20:00,7000.3,8925,9461.8,9636.7,9922.2,9649.3,10621,11750
2017/10/23 20:15,7003.3,8924.8,9465.9,9641,9926,9655.2,10629,11755
2017/10/23 20:30,7006.3,8924.7,9471,9646.2,9930.6,9661.3,10639,11761
2017/10/23 20:45,7009.2,8924.9,9476.3,9651.8,9935.4,9667.6,10650,11768
2017/10/23 21:00,7011.2,8924.4,9480.5,9656.3,9938.9,9673.3,10660,11774
2017/10/23 21:15,7012.5,8923.4,9483.6,9659.5,9941.2,9678.5,10668,11778
2017/10/23 21:30,7013.7,8922.6,9486.2,9662.4,9943.3,9683.5,10675,11782
2017/10/23 21:45,7015.1,8921.8,9488.8,9665.1,9945.3,9688.4,10682,11785
2017/10/23 22:00,7018.9,8923.4,9494.3,9670.8,9950.5,9695.6,10692,11792
2017/10/23 22:15,7025,8927.5,9503,9679.8,9958.9,9706.4,10705,11802
2017/10/23 22:30,7032,8933.5,9513.5,9690.6,9969,9720.3,10722,11815
2017/10/23 22:45,7039.9,8941.3,9525.3,9702.7,9980.4,9737.1,10740,11829
2017/10/23 23:00,7050.9,8952.4,9541,9718.8,9995.8,9757.6,10763,11848
2017/10/23 23:15,7063.6,8964.8,9559.8,9738,10014,9779.4,10790,11871
2017/10/23 23:30,7076.4,8977.5,9579.7,9758.5,10033,9801.7,10820,11895
2017/10/23 23:45,7089.4,8990.6,9600.2,9779.6,10053,9824.5,10852,11921
2017/10/24 0:00,7100.3,9002.4,9618.3,9798.2,10070,9845.9,10881,11944
2017/10/24 0:15,7109.9,9013.6,9634.1,9814.5,10085,9866.7,10907,11964
2017/10/24 0:30,7119.7,9025,9649.2,9830,10099,9887.4,10931,11983
2017/10/24 0:45,7129.6,9036.7,9664.2,9845.3,10114,9907.9,10954,12002
2017/10/24 1:00,7139.6,9048.4,9679.1,9860.6,10128,9928.4,10976,12021
2017/10/24 1:15,7149.6,9060.3,9694,9875.9,10143,9948.8,10998,12040
2017/10/24 1:30,7159.7,9072.3,9709,9891.3,10157,9969,11020,12059
2017/10/24 1:45,7169.9,9084.4,9724.1,9906.7,10172,9989.1,11042,12078
2017/10/24 2:00,7183.4,9099.4,9743.4,9926.5,10191,10012,11068,12101
2017/10/24 2:15,7199.5,9116.2,9766.7,9950.3,10214,10036,11101,12129
2017/10/24 2:30,7215.8,9133.4,9791.5,9975.7,10238,10061,11138,12160
2017/10/24 2:45,7232.1,9151.1,9817,10002,10263,10087,11176,12191
2017/10/24 3:00,7240.9,9163,9833.1,10019,10278,10107,11204,12214
2017/10/24 3:15,7244.4,9171.6,9840.6,10026,10284,10124,11218,12225
2017/10/24 3:30,7247.8,9179.9,9844.9,10031,10288,10140,11225,12232
2017/10/24 3:45,7251.3,9187.8,9848,10034,10291,10154,11228,12237
2017/10/24 4:00,7255.4,9195.6,9851.6,10038,10295,10168,11229,12242
2017/10/24 4:15,7259.2,9201.8,9855.5,10041,10299,10178,11232,12247
2017/10/24 4:30,7261.9,9205.9,9858.5,10044,10302,10185,11234,12252
2017/10/24 4:45,7263.4,9208.1,9860.6,10047,10304,10188,11236,12255
2017/10/24 5:00,7273.4,9216.7,9873.2,10059,10317,10196,11250,12269
2017/10/24 5:15,7290.1,9230,9896,10083,10340,10209,11280,12295
2017/10/24 5:30,7306.8,9244.3,9922.5,10110,10367,10225,11319,12327
2017/10/24 5:45,7324.4,9260.5,9951.2,10139,10395,10244,11364,12362
2017/10/24 6:00,7340.6,9276.3,9978.4,10167,10421,10264,11408,12396
2017/10/24 6:15,7356,9292.5,10004,10194,10445,10285,11450,12429
2017/10/24 6:30,7372,9309.8,10030,10220,10470,10308,11491,12460
2017/10/24 6:45,7388.6,9328.3,10056,10247,10495,10332,11532,12493
2017/10/24 7:00,7395.6,9339.1,10069,10261,10508,10350,11558,12513
2017/10/24 7:15,7395.6,9345.7,10072,10263,10509,10364,11565,12519
2017/10/24 7:30,7395.4,9351.8,10070,10262,10507,10376,11563,12519
2017/10/24 7:45,7395.3,9357.1,10067,10258,10504,10387,11555,12516
2017/10/24 8:00,7395.8,9361.5,10064,10255,10502,10393,11546,12513
2017/10/24 8:15,7396,9364,10062,10253,10500,10396,11538,12510
2017/10/24 8:30,7394.9,9364.4,10059,10250,10498,10395,11529,12506
2017/10/24 8:45,7392.6,9362.5,10054,10246,10495,10390,11520,12500
2017/10/24 9:00,7386.7,9354.2,10046,10238,10488,10372,11508,12488
2017/10/24 9:15,7377.8,9341.6,10035,10226,10478,10346,11492,12469
2017/10/24 9:30,7368.1,9327.1,10021,10213,10466,10316,11473,12447
2017/10/24 9:45,7335.2,9291.9,9991.9,10179,10438,10244,11436,12404
2017/10/24 10:00,7296.1,9248,9946.7,10128,10395,10154,11376,12339
2017/10/24 10:15,7245.1,9191.5,9883.5,10058,10335,10042,11289,12249
2017/10/24 10:30,7194.1,9132.8,9812.8,9981.7,10268,9921.8,11185,12146
2017/10/24 10:45,7143.7,9071,9737.7,9901.6,10197,9794.6,11070,12036
2017/10/24 11:00,7088.4,9006.2,9651.6,9812.2,10115,9675.9,10937,11918
2017/10/24 11:15,7028.6,8937.7,9555.9,9714.6,10023,9557.9,10786,11792
2017/10/24 11:30,6967.4,8865.5,9454.8,9612.3,9925.4,9433.6,10624,11660
2017/10/24 11:45,6905.1,8789.6,9349.7,9506.7,9824.9,9302.9,10454,11522
2017/10/24 12:00,6880.6,8747.3,9292,9449.9,9774,9220,10335,11435
2017/10/24 12:15,6882.5,8723.2,9278,9438.4,9765.8,9163.1,10285,11407
2017/10/24 12:30,6884.4,8700,9279.9,9443.8,9770.2,9114.4,10272,11405
2017/10/24 12:45,6882.4,8674.8,9286.5,9454.5,9777.5,9070.9,10279,11412
2017/10/24 13:00,6857.1,8627,9260,9433,9750.2,8993,10258,11386
2017/10/24 13:15,6816.6,8566.6,9201.6,9380.6,9692.5,8897.1,10192,11315
2017/10/24 13:30,6776.1,8503.7,9129.7,9316.2,9624.6,8797.2,10100,11224
2017/10/24 13:45,6754.9,8466.8,9115,9310.2,9618.6,8822.2,10064,11210
2017/10/24 14:00,6715.6,8407.5,9064.5,9268.6,9571.5,8767.3,9999,11160
2017/10/24 14:15,6658.9,8324.5,8943.1,9155.4,9451.8,8579.4,9849.8,11014
2017/10/24 14:30,6618.6,8273.1,8863.3,9081.5,9377.7,8534.1,9719.7,10907
2017/10/24 14:45,6583.8,8225.4,8796.7,9020.3,9317.5,8490.9,9604.1,10826
2017/10/24 15:00,6563.6,8191.1,8753.6,8982.8,9279.5,8465,9518.5,10774
2017/10/24 15:15,6555.6,8166.4,8731.2,8966.2,9260.5,8453.6,9467,10751
2017/10/24 15:30,6552,8164.4,8732.6,8967.8,9261,8486.7,9443.2,10752
2017/10/24 15:45,6563.7,8209.9,8802.3,9012.6,9316.2,8575.5,9503.3,10848
2017/10/24 16:00,6579.3,8221.8,8847.1,9049.4,9351.1,8614.4,9560.9,10914
2017/10/24 16:15,6606.1,8242.7,8896.3,9095.6,9393.6,8657.4,9634.3,10981
2017/10/24 16:30,6634.6,8267.6,8948.3,9146.6,9440,8707.2,9717,11051
2017/10/24 16:45,6665.7,8296.8,9003,9201.1,9489.2,8764,9806.1,11124
2017/10/24 17:00,6690.1,8319.3,9049.5,9248,9530.7,8810.5,9888.6,11188
2017/10/24 17:15,6709.7,8338.7,9088.3,9287.4,9565.3,8852.4,9960,11239
2017/10/24 17:30,6730,8359.6,9124.8,9324.5,9598.5,8895,10026,11285
2017/10/24 17:45,6751.4,8382,9161.1,9361.5,9632.2,8938.8,10089,11330
2017/10/24 18:00,6769.9,8402.4,9193.3,9394.2,9661.8,8980.7,10145,11371
2017/10/24 18:15,6786.4,8422.3,9222.2,9423.5,9688.3,9021.9,10195,11408
2017/10/24 18:30,6803.4,8442.9,9250.1,9451.8,9714.1,9063.2,10241,11443
2017/10/24 18:45,6820.9,8464.3,9277.9,9480,9740.2,9104.6,10286,11477
2017/10/24 19:00,6832.9,8481.2,9298.7,9501,9758.9,9141.7,10322,11505
2017/10/24 19:15,6841.2,8496.1,9313.3,9515.7,9771.7,9176,10347,11525
