date,site1,site2,site3,site4,site5,site6,site7,OT
2016/10/2 13:00,13493,15388,15017,16107,16107,16231,16160,16464
2016/10/2 13:15,13456,15366,15009,16093,16093,16215,16145,16431
2016/10/2 13:30,13426,15360,15017,16096,16096,16217,16147,16409
2016/10/2 13:45,13401,15364,15036,16110,16110,16228,16160,16396
2016/10/2 14:00,13389,15372,15060,16114,16114,16230,16163,16390
2016/10/2 14:15,13391,15381,15086,16115,16115,16229,16163,16390
2016/10/2 14:30,13402,15392,15114,16117,16117,16230,16164,16393
2016/10/2 14:45,13420,15406,15143,16124,16124,16235,16171,16401
2016/10/2 15:00,13441,15423,15174,16136,16136,16245,16182,16410
2016/10/2 15:15,13463,15442,15205,16151,16151,16259,16197,16422
2016/10/2 15:30,13486,15464,15237,16171,16171,16277,16216,16437
2016/10/2 15:45,13511,15489,15271,16195,16195,16299,16239,16454
2016/10/2 16:00,13536,15514,15303,16216,16216,16318,16259,16472
2016/10/2 16:15,13560,15537,15332,16236,16236,16336,16278,16490
2016/10/2 16:30,13583,15560,15361,16256,16256,16355,16297,16508
2016/10/2 16:45,13606,15583,15389,16277,16277,16374,16318,16527
2016/10/2 17:00,13626,15604,15414,16296,16296,16391,16336,16544
2016/10/2 17:15,13643,15622,15436,16312,16312,16407,16352,16559
2016/10/2 17:30,13658,15639,15456,16328,16328,16421,16367,16573
2016/10/2 17:45,13672,15655,15475,16343,16343,16435,16382,16586
2016/10/2 18:00,13685,15670,15494,16358,16358,16448,16396,16599
2016/10/2 18:15,13697,15686,15512,16373,16373,16461,16410,16612
2016/10/2 18:30,13708,15700,15530,16387,16387,16474,16423,16624
2016/10/2 18:45,13720,15715,15547,16400,16400,16486,16436,16636
2016/10/2 19:00,13727,15726,15561,16411,16411,16495,16446,16645
2016/10/2 19:15,13729,15733,15572,16420,16420,16502,16455,16650
2016/10/2 19:30,13728,15738,15579,16427,16427,16508,16461,16653
2016/10/2 19:45,13725,15743,15585,16433,16433,16513,16467,16655
2016/10/2 20:00,13723,15747,15591,16439,16439,16518,16473,16658
2016/10/2 20:15,13721,15753,15599,16445,16445,16523,16478,16662
2016/10/2 20:30,13721,15758,15607,16450,16450,16527,16483,16665
2016/10/2 20:45,13721,15763,15616,16455,16455,16530,16487,16668
2016/10/2 21:00,13724,15770,15628,16461,16461,16535,16492,16673
2016/10/2 21:15,13733,15779,15643,16468,16468,16541,16499,16681
2016/10/2 21:30,13744,15791,15661,16476,16476,16548,16507,16690
2016/10/2 21:45,13758,15803,15680,16485,16485,16555,16515,16700
2016/10/2 22:00,13767,15811,15695,16492,16492,16561,16521,16706
2016/10/2 22:15,13771,15818,15706,16501,16501,16569,16530,16711
2016/10/2 22:30,13771,15826,15714,16514,16514,16581,16542,16718
2016/10/2 22:45,13769,15837,15723,16531,16531,16597,16559,16728
2016/10/2 23:00,13768,15851,15733,16551,16551,16616,16579,16742
2016/10/2 23:15,13768,15867,15746,16573,16573,16637,16600,16757
2016/10/2 23:30,13769,15884,15759,16592,16592,16655,16619,16773
2016/10/2 23:45,13771,15899,15773,16611,16611,16673,16637,16787
2016/10/3 0:00,13781,15920,15793,16633,16633,16694,16659,16807
2016/10/3 0:15,13800,15946,15821,16658,16658,16718,16683,16832
2016/10/3 0:30,13825,15975,15853,16684,16684,16743,16709,16860
2016/10/3 0:45,13854,16005,15889,16710,16710,16768,16735,16888
2016/10/3 1:00,13877,16028,15917,16732,16732,16789,16756,16909
2016/10/3 1:15,13889,16044,15937,16750,16750,16806,16773,16923
2016/10/3 1:30,13895,16056,15950,16765,16765,16820,16788,16933
2016/10/3 1:45,13897,16066,15961,16779,16779,16833,16802,16942
2016/10/3 2:00,13907,16083,15980,16798,16798,16851,16820,16960
2016/10/3 2:15,13929,16108,16009,16821,16821,16874,16843,16985
2016/10/3 2:30,13959,16139,16045,16847,16847,16899,16869,17014
2016/10/3 2:45,13994,16171,16085,16874,16874,16925,16895,17045
2016/10/3 3:00,14014,16189,16110,16891,16891,16941,16912,17060
2016/10/3 3:15,14013,16193,16117,16900,16900,16949,16921,17062
2016/10/3 3:30,13998,16188,16111,16904,16904,16952,16924,17056
2016/10/3 3:45,13973,16179,16100,16904,16904,16952,16925,17046
2016/10/3 4:00,13960,16180,16100,16911,16911,16958,16930,17048
2016/10/3 4:15,13963,16189,16113,16917,16917,16964,16937,17057
2016/10/3 4:30,13976,16202,16134,16922,16922,16967,16941,17068
2016/10/3 4:45,13996,16212,16159,16922,16922,16967,16941,17076
2016/10/3 5:00,14022,16222,16186,16921,16921,16965,16939,17084
2016/10/3 5:15,14052,16233,16216,16921,16921,16965,16940,17093
2016/10/3 5:30,14085,16247,16247,16924,16924,16967,16942,17104
2016/10/3 5:45,14121,16262,16280,16929,16929,16972,16947,17117
2016/10/3 6:00,14168,16287,16323,16944,16944,16985,16961,17141
2016/10/3 6:15,14228,16325,16377,16970,16970,17010,16987,17177
2016/10/3 6:30,14297,16372,16440,17006,17006,17046,17022,17224
2016/10/3 6:45,14373,16427,16509,17051,17051,17090,17067,17278
2016/10/3 7:00,14431,16471,16563,17090,17090,17129,17106,17318
2016/10/3 7:15,14464,16501,16596,17122,17122,17160,17138,17345
2016/10/3 7:30,14480,16521,16616,17149,17149,17187,17165,17364
2016/10/3 7:45,14486,16538,16629,17174,17174,17211,17190,17381
2016/10/3 8:00,14495,16559,16646,17202,17202,17238,17217,17402
2016/10/3 8:15,14510,16586,16671,17231,17231,17267,17246,17430
2016/10/3 8:30,14530,16615,16700,17261,17261,17297,17276,17460
2016/10/3 8:45,14553,16645,16731,17292,17292,17327,17307,17490
2016/10/3 9:00,14569,16662,16751,17302,17302,17336,17316,17509
2016/10/3 9:15,14574,16662,16756,17295,17295,17328,17309,17516
2016/10/3 9:30,14570,16650,16750,17276,17276,17309,17290,17514
2016/10/3 9:45,14560,16630,16736,17249,17249,17282,17263,17506
2016/10/3 10:00,14513,16577,16689,17190,17190,17222,17203,17460
2016/10/3 10:15,14398,16431,16555,17039,17039,17070,17052,17342
2016/10/3 10:30,14243,16248,16378,16861,16861,16892,16874,17193
2016/10/3 10:45,14074,16075,16201,16711,16711,16741,16724,17050
2016/10/3 11:00,13913,15902,16029,16534,16534,16564,16546,16909
2016/10/3 11:15,13768,15722,15858,16336,16336,16365,16348,16763
2016/10/3 11:30,13633,15533,15685,16124,16124,16153,16137,16611
2016/10/3 11:45,13516,15403,15564,16033,16033,16061,16045,16500
2016/10/3 12:00,13425,15347,15530,15963,15963,15991,15975,16429
2016/10/3 12:15,13341,15247,15467,15828,15828,15855,15839,16322
2016/10/3 12:30,13262,15132,15389,15681,15681,15708,15693,16204
2016/10/3 12:45,13178,15008,15299,15532,15532,15558,15543,16082
2016/10/3 13:00,13105,14900,15223,15406,15406,15432,15417,15973
2016/10/3 13:15,13049,14813,15168,15300,15300,15326,15311,15883
2016/10/3 13:30,13003,14739,15126,15204,15204,15229,15214,15801
2016/10/3 13:45,12965,14671,15091,15113,15113,15138,15124,15725
2016/10/3 14:00,12917,14547,15004,14927,14927,14952,14938,15606
2016/10/3 14:15,12857,14389,14869,14739,14739,14763,14749,15472
2016/10/3 14:30,12811,14325,14806,14716,14716,14740,14726,15411
2016/10/3 14:45,12795,14378,14858,14853,14853,14877,14863,15436
2016/10/3 15:00,12826,14495,14996,14964,14964,14987,14973,15506
2016/10/3 15:15,12882,14583,15114,15035,15035,15058,15045,15563
2016/10/3 15:30,12955,14668,15225,15107,15107,15130,15117,15625
2016/10/3 15:45,13041,14757,15334,15190,15190,15212,15199,15695
2016/10/3 16:00,13126,14838,15430,15261,15261,15283,15270,15761
2016/10/3 16:15,13203,14908,15510,15324,15324,15346,15333,15821
2016/10/3 16:30,13276,14976,15582,15389,15389,15410,15398,15881
2016/10/3 16:45,13348,15044,15650,15457,15457,15478,15466,15943
2016/10/3 17:00,13415,15110,15714,15522,15522,15542,15530,16004
2016/10/3 17:15,13478,15173,15774,15585,15585,15605,15593,16064
2016/10/3 17:30,13538,15235,15831,15648,15648,15668,15657,16123
2016/10/3 17:45,13596,15297,15887,15712,15712,15732,15721,16183
2016/10/3 18:00,13654,15359,15943,15777,15777,15796,15785,16244
2016/10/3 18:15,13711,15422,15999,15842,15842,15861,15850,16305
2016/10/3 18:30,13769,15485,16055,15908,15908,15927,15916,16366
2016/10/3 18:45,13826,15549,16112,15975,15975,15993,15982,16429
2016/10/3 19:00,13876,15607,16163,16037,16037,16055,16045,16485
2016/10/3 19:15,13916,15659,16206,16096,16096,16114,16104,16535
2016/10/3 19:30,13951,15707,16245,16154,16154,16171,16161,16583
2016/10/3 19:45,13981,15754,16282,16210,16210,16227,16217,16630
2016/10/3 20:00,14021,15809,16327,16272,16272,16288,16279,16685
2016/10/3 20:15,14073,15873,16383,16338,16338,16355,16345,16750
2016/10/3 20:30,14133,15941,16446,16406,16406,16423,16413,16817
2016/10/3 20:45,14199,16011,16513,16477,16477,16493,16484,16887
2016/10/3 21:00,14252,16069,16568,16538,16538,16554,16544,16943
2016/10/3 21:15,14285,16111,16606,16588,16588,16604,16595,16984
2016/10/3 21:30,14306,16145,16633,16632,16632,16648,16639,17017
2016/10/3 21:45,14319,16173,16653,16670,16670,16685,16677,17045
2016/10/3 22:00,14321,16192,16665,16700,16700,16715,16706,17063
2016/10/3 22:15,14312,16204,16668,16727,16727,16741,16733,17076
2016/10/3 22:30,14296,16214,16667,16753,16753,16767,16759,17087
2016/10/3 22:45,14275,16223,16663,16778,16778,16792,16784,17097
