date,site1,site2,site3,site4,site5,site6,site7,OT
2016/7/1 10:15,2109.1,3411,3475.2,3485.2,3518.3,4700.4,4700.4,4489.5
2016/7/1 10:30,2115,3428.5,3492,3502.9,3533,4733.8,4733.8,4498.8
2016/7/1 10:45,2122,3446.9,3509.6,3521.2,3550.1,4767.4,4767.4,4507.1
2016/7/1 11:00,2128.3,3464.2,3526.1,3538.5,3567.5,4800.3,4800.3,4513.6
2016/7/1 11:15,2133.6,3479.9,3541.2,3554.3,3583.2,4831.4,4831.4,4518.7
2016/7/1 11:30,2138.2,3494.1,3554.7,3568.6,3597.7,4860.2,4860.2,4522.1
2016/7/1 11:45,2142.3,3506.7,3566.5,3581.2,3611.1,4886.3,4886.3,4523.6
2016/7/1 12:00,2148.5,3521.2,3580.4,3595.9,3626.6,4914.5,4914.5,4527.6
2016/7/1 12:15,2155.8,3536.7,3595.3,3611.7,3643.8,4943.4,4943.4,4533.7
2016/7/1 12:30,2162.9,3551.6,3609.6,3626.7,3660.4,4971,4971,4540.2
2016/7/1 12:45,2168.3,3564.4,3622,3639.3,3674.7,4995.2,4995.2,4545.4
2016/7/1 13:00,2174.7,3578.3,3635.7,3653.1,3689.4,5021.2,5021.2,4551.6
2016/7/1 13:15,2181.6,3592.5,3649.6,3667.2,3704.7,5047.6,5047.6,4558.7
2016/7/1 13:30,2188.6,3606.5,3663.3,3681,3720,5073.7,5073.7,4566.3
2016/7/1 13:45,2195.1,3619.7,3676.3,3694.2,3734.9,5099.1,5099.1,4573.8
2016/7/1 14:00,2216.8,3648.8,3705.2,3723.3,3765.5,5141.2,5141.2,4602.4
2016/7/1 14:15,2246.3,3686.4,3742.3,3761.1,3806.2,5193.2,5193.2,4649.1
2016/7/1 14:30,2279.9,3729.6,3784.9,3804.5,3852,5252.7,5252.7,4708.8
2016/7/1 14:45,2313.5,3775.2,3829.7,3850.7,3898.2,5316.8,5316.8,4775.7
2016/7/1 15:00,2337.8,3811.9,3866.4,3888.2,3937.6,5370.9,5370.9,4830.3
2016/7/1 15:15,2358.8,3846.2,3900.8,3923.4,3973.7,5422.6,5422.6,4877
2016/7/1 15:30,2379.2,3880.1,3934.9,3958.3,4008.9,5474,5474,4919.8
2016/7/1 15:45,2401.4,3915.8,3970.7,3994.9,4045.6,5527,5527,4962.3
2016/7/1 16:00,2422.7,3950.5,4005.4,4030.3,4082.1,5578.5,5578.5,5004.6
2016/7/1 16:15,2443.8,3984.9,4039.6,4065.3,4118.2,5629.2,5629.2,5046.7
2016/7/1 16:30,2464.9,4019,4073.6,4100,4153.9,5679.4,5679.4,5088.6
2016/7/1 16:45,2486,4053,4107.4,4134.5,4189.6,5729.3,5729.3,5130.2
2016/7/1 17:00,2505.5,4085.1,4139.4,4167.2,4223.5,5777.2,5777.2,5169.7
2016/7/1 17:15,2524.2,4116.4,4170.5,4199,4256.2,5823.9,5823.9,5207.4
2016/7/1 17:30,2542.6,4147.2,4201.1,4230.2,4288.3,5869.8,5869.8,5244.1
2016/7/1 17:45,2561.2,4177.9,4231.5,4261.3,4320.4,5915.4,5915.4,5280.4
2016/7/1 18:00,2578.4,4206.9,4260.3,4290.8,4350.9,5959.2,5959.2,5314.9
2016/7/1 18:15,2594.9,4234.5,4287.7,4318.8,4380,6001.1,6001.1,5347.5
2016/7/1 18:30,2610.9,4261.1,4313.9,4345.8,4408.1,6041.5,6041.5,5378.8
2016/7/1 18:45,2626.9,4286.9,4339.3,4371.9,4435.6,6080.6,6080.6,5409.2
2016/7/1 19:00,2643.4,4312.7,4364.7,4397.9,4463.6,6119.1,6119.1,5440.3
2016/7/1 19:15,2660.2,4338.1,4389.6,4423.4,4491.4,6156.7,6156.7,5471.6
2016/7/1 19:30,2676.8,4362.7,4413.7,4448.3,4518.7,6193.3,6193.3,5502.9
2016/7/1 19:45,2692.9,4386.5,4437,4472.1,4545.3,6228.6,6228.6,5533.6
2016/7/1 20:00,2708.9,4409.7,4459.6,4495.4,4571.4,6263,6263,5563.8
2016/7/1 20:15,2724.8,4432.7,4482.1,4518.5,4597.2,6297,6297,5593.7
2016/7/1 20:30,2740.5,4455.5,4504.3,4541.3,4622.8,6330.6,6330.6,5623.4
2016/7/1 20:45,2756.1,4478,4526.3,4563.9,4648.2,6363.8,6363.8,5652.8
2016/7/1 21:00,2771.7,4500.3,4548,4586.3,4673.4,6396.7,6396.7,5682.1
2016/7/1 21:15,2787.1,4522.4,4569.6,4608.4,4698.4,6429.2,6429.2,5711.3
2016/7/1 21:30,2802.4,4544.2,4590.9,4630.4,4723.2,6461.3,6461.3,5740.2
2016/7/1 21:45,2817.6,4565.9,4612.1,4652.1,4747.8,6493.1,6493.1,5769
2016/7/1 22:00,2831.7,4586.3,4632,4672.6,4771,6523.6,6523.6,5796.2
2016/7/1 22:15,2845.2,4605.9,4651.2,4692.3,4793.3,6553.2,6553.2,5822.1
2016/7/1 22:30,2858.4,4625.2,4670,4711.7,4815.2,6582.2,6582.2,5847.1
2016/7/1 22:45,2871.6,4644.3,4688.6,4730.8,4836.9,6610.8,6610.8,5871.8
2016/7/1 23:00,2884.7,4663,4706.8,4749.6,4858.4,6638.8,6638.8,5896.2
2016/7/1 23:15,2897.6,4681.4,4724.7,4768,4879.5,6666.4,6666.4,5920.3
2016/7/1 23:30,2910.4,4699.4,4742.3,4786.1,4900.4,6693.4,6693.4,5944.1
2016/7/1 23:45,2923.1,4717.2,4759.6,4803.9,4920.9,6720,6720,5967.7
2016/7/2 0:00,2936.7,4735.7,4777.6,4822.3,4942.4,6747,6747,5992.5
2016/7/2 0:15,2950.6,4754.3,4795.7,4840.9,4964.3,6774,6774,6018.3
2016/7/2 0:30,2964.4,4772.7,4813.6,4859.4,4986.1,6800.8,6800.8,6044.3
2016/7/2 0:45,2978.1,4790.9,4831.4,4877.5,5007.6,6827.1,6827.1,6070.4
2016/7/2 1:00,2992.7,4810,4849.9,4896.5,5030,6854.1,6854.1,6097.8
2016/7/2 1:15,3007.7,4829.3,4868.8,4915.8,5053,6881.3,6881.3,6126.2
2016/7/2 1:30,3022.8,4848.7,4887.6,4935.1,5076.1,6908.4,6908.4,6155.2
2016/7/2 1:45,3037.6,4867.8,4906.4,4954.2,5098.9,6935.3,6935.3,6184.2
2016/7/2 2:00,3051.3,4885.9,4924,4972.3,5120.4,6961.2,6961.2,6211.7
2016/7/2 2:15,3064.6,4903.5,4941.2,4989.9,5141.3,6986.5,6986.5,6238.1
2016/7/2 2:30,3077.6,4920.8,4958,5007.1,5161.8,7011.4,7011.4,6263.8
2016/7/2 2:45,3090.7,4938,4974.9,5024.4,5182.2,7036.1,7036.1,6289.3
2016/7/2 3:00,3103.7,4955,4991.5,5041.4,5202.5,7060.4,7060.4,6314.6
2016/7/2 3:15,3116.5,4971.9,5008,5058.2,5222.6,7084.6,7084.6,6339.7
2016/7/2 3:30,3129.3,4988.7,5024.4,5075,5242.6,7108.6,7108.6,6364.8
2016/7/2 3:45,3142,5005.3,5040.6,5091.6,5262.5,7132.4,7132.4,6389.7
2016/7/2 4:00,3156.8,5023.9,5058.8,5110.1,5284.6,7157.8,7157.8,6417.4
2016/7/2 4:15,3172.4,5043.3,5077.7,5129.4,5307.8,7183.9,7183.9,6447.4
2016/7/2 4:30,3188.2,5062.8,5096.9,5148.9,5331.4,7210.3,7210.3,6478.5
2016/7/2 4:45,3203.5,5082.1,5115.9,5168.1,5354.6,7236.4,7236.4,6509.9
2016/7/2 5:00,3217,5099.6,5133,5185.6,5375.6,7260.9,7260.9,6538.5
2016/7/2 5:15,3229.2,5116,5149.1,5202,5395.1,7284.3,7284.3,6564.7
2016/7/2 5:30,3241.7,5132.5,5165.3,5218.5,5414.6,7307.7,7307.7,6590
2016/7/2 5:45,3254,5148.8,5181.4,5234.9,5434,7330.9,7330.9,6615
2016/7/2 6:00,3265.2,5163.9,5196.1,5249.9,5452,7352.6,7352.6,6638.2
2016/7/2 6:15,3275.6,5177.7,5209.6,5263.7,5468.8,7372.9,7372.9,6659.8
2016/7/2 6:30,3285.6,5190.6,5222.1,5276.6,5484.7,7391.9,7391.9,6680.1
2016/7/2 6:45,3295.6,5202.8,5233.9,5288.7,5500.1,7409.8,7409.8,6699.7
2016/7/2 7:00,3307.4,5216.6,5247.3,5302.4,5517.4,7428.9,7428.9,6721.7
2016/7/2 7:15,3320.2,5231.8,5262,5317.4,5536.3,7449.4,7449.4,6745.9
2016/7/2 7:30,3333.4,5247.7,5277.6,5333.3,5555.9,7470.9,7470.9,6771.7
2016/7/2 7:45,3346.3,5263.9,5293.5,5349.5,5575.6,7493.1,7493.1,6798.1
2016/7/2 8:00,3358.4,5279.8,5309.2,5365.4,5594.6,7515.3,7515.3,6823.6
2016/7/2 8:15,3370.2,5296,5325.3,5381.7,5613.4,7538.1,7538.1,6848.5
2016/7/2 8:30,3382.1,5312.9,5342,5398.7,5632.7,7561.9,7561.9,6873.4
2016/7/2 8:45,3394.4,5330.7,5359.8,5416.6,5652.6,7586.8,7586.8,6898.9
2016/7/2 9:00,3403.6,5345.2,5373.8,5430.6,5669.4,7607,7607,6921.1
2016/7/2 9:15,3411,5357.2,5385.2,5441.9,5683.3,7623.7,7623.7,6939.7
2016/7/2 9:30,3417.5,5367.6,5394.9,5451.4,5695.5,7637.9,7637.9,6955.8
2016/7/2 9:45,3424,5377.2,5403.8,5460,5706.9,7650.8,7650.8,6970.4
2016/7/2 10:00,3428.2,5383.2,5409,5465.1,5715.1,7659.3,7659.3,6981.6
2016/7/2 10:15,3427.6,5379.1,5404.3,5460.8,5711.2,7655.6,7655.6,6980.3
2016/7/2 10:30,3426,5372.6,5397.1,5454,5705.2,7648.8,7648.8,6974.7
2016/7/2 10:45,3427,5370.7,5394.4,5451.1,5706.1,7646.8,7646.8,6972.6
2016/7/2 11:00,3426.5,5365.9,5388.7,5445.4,5705.9,7641.4,7641.4,6968.5
2016/7/2 11:15,3424.7,5359.6,5381.6,5438.5,5703.4,7634.7,7634.7,6962.6
2016/7/2 11:30,3422.2,5352.4,5373.7,5430.7,5699.9,7626.7,7626.7,6955.1
2016/7/2 11:45,3419.8,5344.8,5365.3,5422.6,5696.6,7617.7,7617.7,6946.4
2016/7/2 12:00,3417,5335.7,5355.7,5413.4,5693.3,7606.9,7606.9,6935.9
2016/7/2 12:15,3414.2,5326.8,5346.2,5404.9,5691.1,7596.3,7596.3,6924.3
2016/7/2 12:30,3410.2,5316.7,5335.9,5395,5688.1,7583.5,7583.5,6910.6
2016/7/2 12:45,3404.1,5304.3,5323.6,5382.3,5682.8,7566.6,7566.6,6894.1
2016/7/2 13:00,3402.1,5298.3,5317.8,5375.4,5679.5,7558.4,7558.4,6884.4
2016/7/2 13:15,3402.9,5295.5,5314.8,5371.4,5678.4,7554.6,7554.6,6881.8
2016/7/2 13:30,3405.2,5294,5312.9,5368.8,5678.3,7553.1,7553.1,6883.8
2016/7/2 13:45,3407.5,5292.2,5310.6,5366.1,5678.2,7551.9,7551.9,6888.1
2016/7/2 14:00,3415.9,5296.5,5314.7,5370,5685.1,7557.4,7557.4,6900.8
2016/7/2 14:15,3427.5,5304.4,5322.3,5377.6,5696.6,7567.4,7567.4,6920.3
2016/7/2 14:30,3441.7,5315.6,5333,5388.8,5710.8,7582.1,7582.1,6946.4
2016/7/2 14:45,3457.3,5329.7,5346.2,5402.9,5726,7601.1,7601.1,6978
2016/7/2 15:00,3465.3,5335.8,5352.3,5409.3,5736.3,7610.8,7610.8,6999.2
2016/7/2 15:15,3470.8,5340.5,5357.1,5414.4,5744.4,7619.3,7619.3,7014.6
2016/7/2 15:30,3476.1,5345.3,5362,5419.7,5752.2,7628,7628,7027.2
2016/7/2 15:45,3483,5351.7,5368.4,5426.5,5761.3,7638.3,7638.3,7039.7
2016/7/2 16:00,3493.8,5362,5378.5,5436.9,5775.7,7651.5,7651.5,7059.1
2016/7/2 16:15,3506.8,5374.4,5390.6,5449.2,5792.9,7666.4,7666.4,7083.6
2016/7/2 16:30,3520.3,5387.6,5403.4,5462.2,5811.2,7682.1,7682.1,7111.1
2016/7/2 16:45,3533.2,5400.6,5416.2,5475.2,5829,7698.2,7698.2,7139.4
2016/7/2 17:00,3546.1,5413.9,5429.3,5488.5,5846.9,7714.5,7714.5,7167.8
2016/7/2 17:15,3559,5427.5,5442.7,5502,5865.1,7731.2,7731.2,7196.5
2016/7/2 17:30,3572,5441.4,5456.4,5515.9,5883.4,7748.3,7748.3,7225.3
2016/7/2 17:45,3585,5455.7,5470.6,5530.2,5901.9,7766,7766,7254.5
2016/7/2 18:00,3593,5465.1,5479.9,5539.7,5914.9,7779.4,7779.4,7276.6
2016/7/2 18:15,3598.5,5472.4,5487.2,5547.2,5924.8,7790.8,7790.8,7293.2
2016/7/2 18:30,3603.4,5479,5493.8,5554,5933.4,7801.4,7801.4,7306.7
2016/7/2 18:45,3609.2,5486.2,5500.9,5561.3,5942.8,7812.1,7812.1,7319.6
2016/7/2 19:00,3617.7,5495.9,5510.5,5571,5955.3,7825.2,7825.2,7336.4
2016/7/2 19:15,3627.5,5506.8,5521.2,5581.9,5969.5,7839.3,7839.3,7356.4
2016/7/2 19:30,3637.6,5518,5532.3,5593.1,5984.2,7853.8,7853.8,7378
2016/7/2 19:45,3647.2,5528.9,5543.1,5604.1,5998.5,7868,7868,7399.9
2016/7/2 20:00,3653.9,5537.4,5551.6,5612.7,6009.7,7880.4,7880.4,7417.8
2016/7/2 20:15,3659.7,5546.1,5560.4,5621.7,6020.1,7893.6,7893.6,7433.2
2016/7/2 20:30,3665.6,5555.8,5570.4,5631.7,6030.9,7908.4,7908.4,7447.9
2016/7/2 20:45,3672.3,5567.3,5582.1,5643.6,6043.1,7925.4,7925.4,7463.5
2016/7/2 21:00,3679.1,5579.3,5594.4,5656,6055.9,7943.3,7943.3,7479.7
2016/7/2 21:15,3685.7,5590.8,5606.1,5667.9,6068.3,7960.4,7960.4,7495.8
2016/7/2 21:30,3692.1,5601.7,5617.3,5679.1,6080.3,7976.8,7976.8,7511.7
2016/7/2 21:45,3698.3,5612.1,5627.8,5689.8,6091.8,7992.4,7992.4,7527.1
2016/7/2 22:00,3707.5,5625.1,5641,5703.1,6106.4,8010.2,8010.2,7546.4
2016/7/2 22:15,3718.1,5639.3,5655.2,5717.4,6122.7,8028.9,8028.9,7568.8
2016/7/2 22:30,3728.9,5653.7,5669.6,5732,6139.5,8047.9,8047.9,7592.9
2016/7/2 22:45,3739.2,5667.6,5683.7,5746.1,6155.8,8066.6,8066.6,7617.3
2016/7/2 23:00,3751.6,5683.6,5699.7,5762.2,6174.3,8087,8087,7644.4
2016/7/2 23:15,3765.1,5700,5716,5778.6,6193.9,8107.3,8107.3,7673.8
2016/7/2 23:30,3777.9,5715.4,5731.3,5794.1,6212.8,8126.7,8126.7,7703.4
2016/7/2 23:45,3790.7,5730.4,5746.2,5809,6231.3,8145.3,8145.3,7733
2016/7/3 0:00,3801.3,5743.4,5759.1,5822.1,6247.4,8162.1,8162.1,7759.5
2016/7/3 0:15,3811.5,5757.1,5772.9,5835.9,6263.4,8180.3,8180.3,7784.6
2016/7/3 0:30,3821.9,5772.1,5788,5851.2,6280,8200.4,8200.4,7809.5
2016/7/3 0:45,3832.9,5788.6,5804.8,5868,6297.9,8222.5,8222.5,7835.3
2016/7/3 1:00,3845.2,5807,5823.4,5886.7,6317.6,8246.8,8246.8,7863.4
2016/7/3 1:15,3857.9,5825.5,5842.1,5905.5,6337.9,8271.1,8271.1,7892.7
2016/7/3 1:30,3870.6,5843.9,5860.7,5924.1,6358.1,8295.2,8295.2,7922.6
2016/7/3 1:45,3883,5861.9,5878.8,5942.3,6377.9,8318.9,8318.9,7952.4
2016/7/3 2:00,3891.3,5875.7,5892.8,5956.4,6393,8338.6,8338.6,7976.2
2016/7/3 2:15,3897.3,5887.4,5904.7,5968.5,6405.1,8356.3,8356.3,7995.1
2016/7/3 2:30,3903.6,5899,5916.5,5980.5,6417.1,8373.6,8373.6,8012.1
2016/7/3 2:45,3909.9,5910.4,5928.1,5992.1,6428.8,8390.5,8390.5,8028
2016/7/3 3:00,3915.8,5921,5938.8,6003,6440.1,8406.3,8406.3,8043.3
2016/7/3 3:15,3921.4,5930.3,5948.1,6012.5,6450.3,8420.3,8420.3,8057.6
2016/7/3 3:30,3926.6,5938.2,5956,6020.6,6459.6,8432.4,8432.4,8070.8
2016/7/3 3:45,3931.3,5944.8,5962.4,6027.2,6467.8,8442.5,8442.5,8082.9
2016/7/3 4:00,3934.7,5949.5,5966.9,6031.9,6474,8450.3,8450.3,8092.5
2016/7/3 4:15,3937.5,5953.4,5970.5,6035.8,6479.3,8457.2,8457.2,8100.5
2016/7/3 4:30,3940.1,5956.8,5973.8,6039.3,6484.2,8463.5,8463.5,8107.4
2016/7/3 4:45,3942.7,5960.1,5976.9,6042.6,6488.9,8469.5,8469.5,8113.9
2016/7/3 5:00,3947.3,5965.1,5981.6,6047.4,6495.7,8476.8,8476.8,8122.9
2016/7/3 5:15,3952.9,5970.9,5987.1,6053.1,6503.8,8484.8,8484.8,8134.2
2016/7/3 5:30,3958.1,5976.3,5992.3,6058.5,6511.5,8492.4,8492.4,8146.1
2016/7/3 5:45,3963.3,5981.7,5997.4,6063.8,6519.2,8500,8500,8158.3
2016/7/3 6:00,3969.5,5988.1,6003.4,6070,6528,8508.4,8508.4,8171.8
2016/7/3 6:15,3976.2,5994.8,6009.9,6076.6,6537.4,8517.1,8517.1,8186.5
2016/7/3 6:30,3982.9,6001.7,6016.5,6083.4,6546.9,8525.9,8525.9,8201.8
2016/7/3 6:45,3989.4,6008.4,6022.9,6089.9,6556.2,8534.7,8534.7,8217.1
2016/7/3 7:00,3997,6016.2,6030.5,6097.7,6566.7,8544.5,8544.5,8234
2016/7/3 7:15,4005.1,6024.5,6038.6,6105.9,6577.9,8554.8,8554.8,8252.1
2016/7/3 7:30,4013.3,6033.1,6046.9,6114.3,6589.4,8565.3,8565.3,8270.8
2016/7/3 7:45,4021.3,6041.6,6055.2,6122.7,6600.7,8575.9,8575.9,8289.7
2016/7/3 8:00,4028.3,6049.1,6062.5,6130.2,6610.9,8585.7,8585.7,8307.1
2016/7/3 8:15,4034.8,6056.3,6069.5,6137.2,6620.4,8595,8595,8323.4
2016/7/3 8:30,4041,6063.3,6076.3,6144.1,6629.7,8604.2,8604.2,8339.1
2016/7/3 8:45,4047.5,6070.4,6083.2,6151.1,6639.1,8613.4,8613.4,8354.6
2016/7/3 9:00,4047.6,6070.5,6082.7,6150.6,6641.4,8614.2,8614.2,8361.8
2016/7/3 9:15,4044.3,6066.8,6078.4,6146,6638.9,8610.2,8610.2,8361.7
2016/7/3 9:30,4039.8,6061.1,6071.8,6139.2,6633.9,8603.2,8603.2,8357
2016/7/3 9:45,4035.9,6054.8,6064.7,6131.9,6628.5,8594.9,8594.9,8350.5
2016/7/3 10:00,4030.7,6046.1,6055.1,6122,6621.1,8583.4,8583.4,8341.9
2016/7/3 10:15,4021.3,6028.4,6036.8,6103.9,6602.9,8561.2,8561.2,8322.4
2016/7/3 10:30,4011.4,6009.1,6016.9,6084.2,6583.3,8537,8537,8299.9
2016/7/3 10:45,4004,5995,6001.8,6069,6571,8518.5,8518.5,8281.3
2016/7/3 11:00,3995.2,5978.3,5984.2,6051.3,6557.7,8497,8497,8261
2016/7/3 11:15,3985,5959.8,5965.1,6032.2,6542.1,8474,8474,8239
2016/7/3 11:30,3974.1,5940.4,5945,6012.2,6525.4,8449.6,8449.6,8215.3
2016/7/3 11:45,3963.3,5920.5,5924.4,5991.6,6508.8,8424,8424,8190.1
2016/7/3 12:00,3953.9,5902.3,5905.6,5972.9,6493.9,8400.7,8400.7,8167.1
2016/7/3 12:15,3945.3,5885.1,5887.9,5955.3,6480.3,8378.5,8378.5,8145.8
2016/7/3 12:30,3936.5,5867.6,5869.8,5937.1,6466.2,8355.3,8355.3,8124.8
2016/7/3 12:45,3926.3,5848.4,5850.2,5916.9,6450.3,8329.4,8329.4,8102.8
2016/7/3 13:00,3921.5,5835.9,5837.6,5903.6,6438.8,8312.5,8312.5,8088.4
2016/7/3 13:15,3920.2,5827.9,5829.4,5894.9,6431.4,8301.6,8301.6,8081.7
2016/7/3 13:30,3920.9,5822.7,5823.9,5889.1,6426.5,8295,8295,8080.7
2016/7/3 13:45,3921.9,5818.9,5819.7,5885,6422.5,8291,8291,8083.3
2016/7/3 14:00,3926.7,5818.5,5819.1,5884.4,6424.2,8289.4,8289.4,8091.2
2016/7/3 14:15,3932.6,5819.4,5819.8,5885.1,6428.9,8288.8,8288.8,8102.4
2016/7/3 14:30,3939.1,5821.3,5821.6,5887,6435.2,8289.4,8289.4,8115.7
2016/7/3 14:45,3945.3,5823.9,5824.2,5889.6,6441.4,8291.6,8291.6,8130.2
2016/7/3 15:00,3951.3,5826.8,5827.1,5892.6,6447.7,8294.5,8294.5,8144.4
2016/7/3 15:15,3957.3,5830.2,5830.7,5896.4,6454.4,8298.6,8298.6,8158.7
2016/7/3 15:30,3963.5,5834.4,5835.1,5901,6461.7,8303.9,8303.9,8173.4
2016/7/3 15:45,3970.1,5839.7,5840.6,5906.6,6469.9,8310.6,8310.6,8188.9
2016/7/3 16:00,3975.7,5844,5845.1,5911.2,6477.3,8316.1,8316.1,8203.5
2016/7/3 16:15,3980.8,5848.2,5849.3,5915.6,6484.2,8321.3,8321.3,8217.2
2016/7/3 16:30,3985.8,5852.5,5853.7,5920.1,6491.1,8326.8,8326.8,8230.7
2016/7/3 16:45,3991.2,5857.4,5858.7,5925.1,6498.4,8333,8333,8244.4
2016/7/3 17:00,3994.9,5860.8,5862.1,5928.6,6504.3,8337.7,8337.7,8256.1
2016/7/3 17:15,3998.1,5863.5,5865,5931.6,6509.2,8341.7,8341.7,8266.3
2016/7/3 17:30,4001,5866.1,5867.6,5934.3,6513.7,8345.5,8345.5,8275.7
2016/7/3 17:45,4004.2,5868.9,5870.5,5937.2,6518.5,8349.4,8349.4,8284.9
2016/7/3 18:00,4007.2,5871.6,5873.1,5940,6523.2,8353.2,8353.2,8293.9
2016/7/3 18:15,4010.2,5874.2,5875.8,5942.7,6527.8,8356.9,8356.9,8302.9
2016/7/3 18:30,4013.2,5876.8,5878.4,5945.4,6532.3,8360.5,8360.5,8311.7
2016/7/3 18:45,4016.2,5879.3,5881,5948.1,6536.8,8364.1,8364.1,8320.5
2016/7/3 19:00,4017,5879.7,5881.4,5948.6,6538.9,8365.7,8365.7,8326.3
2016/7/3 19:15,4016.9,5879.2,5881,5948.3,6539.6,8366.4,8366.4,8329.8
2016/7/3 19:30,4016.4,5878.3,5880.1,5947.5,6539.8,8366.6,8366.6,8331.8
2016/7/3 19:45,4016.3,5877.5,5879.3,5946.8,6540.2,8366.8,8366.8,8333.6
2016/7/3 20:00,4017,5877.4,5879.2,5946.8,6541.5,8367.4,8367.4,8336.5
2016/7/3 20:15,4018.1,5877.5,5879.3,5947,6543.2,8368.2,8368.2,8340.2
2016/7/3 20:30,4019.2,5877.5,5879.3,5947,6544.9,8368.8,8368.8,8344.3
2016/7/3 20:45,4020.1,5877.2,5878.9,5946.8,6546.3,8369,8369,8348.3
2016/7/3 21:00,4023.1,5878.8,5880.6,5948.5,6549.9,8371,8371,8355.1
2016/7/3 21:15,4026.9,5881.4,5883,5951,6554.8,8373.8,8373.8,8364.1
2016/7/3 21:30,4031.1,5884.2,5885.7,5953.8,6560.1,8376.9,8376.9,8374.4
2016/7/3 21:45,4034.8,5886.8,5888.3,5956.4,6565.1,8380,8380,8384.8
2016/7/3 22:00,4035.7,5886.9,5888.5,5956.7,6567,8381,8381,8391.2
2016/7/3 22:15,4035.5,5887,5888.7,5957,6567.9,8382.5,8382.5,8395
